,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,added_feature
0,1,9,대형호재,한,거,4세,56.5,33,먼로,박대흥,나종용,,466(-5),11.0,3.6,,"2021년 03월 21일 (일) 제7경주 서울 제 10일 맑음 양호 5% 14:00
국5등급 1400M 핸디캡 일반 R1~35 연령오픈"
1,2,10,나인아이,한,수,3세,53.5,28,이혁,지용철,♠금악목장,4,508(19),105.5,51.9,"계란형큰, 망사","2021년 03월 21일 (일) 제7경주 서울 제 10일 맑음 양호 5% 14:00
국5등급 1400M 핸디캡 일반 R1~35 연령오픈"
2,3,12,천해강자,한,거,5세,54.5,29,박태종,정호익,♠양순희,코,510(8),3.4,1.6,계란형큰,"2021년 03월 21일 (일) 제7경주 서울 제 10일 맑음 양호 5% 14:00
국5등급 1400M 핸디캡 일반 R1~35 연령오픈"
3,4,11,온포인트,한,수,3세,54,29,김동수,강성오,♠박호균,¾,477(9),12.8,2.7,,"2021년 03월 21일 (일) 제7경주 서울 제 10일 맑음 양호 5% 14:00
국5등급 1400M 핸디캡 일반 R1~35 연령오픈"
4,5,7,챌린지삭스,한,암,4세,53.5,31,함완식,이관호,♠김창식,¾,456(-1),7.6,1.7,"계란형큰, 망사","2021년 03월 21일 (일) 제7경주 서울 제 10일 맑음 양호 5% 14:00
국5등급 1400M 핸디캡 일반 R1~35 연령오픈"
5,6,1,셋더페이스,한,암,5세,51,30,(-3)임다빈,정호익,윤지중,5,506(5),3.3,1.5,망사눈,"2021년 03월 21일 (일) 제7경주 서울 제 10일 맑음 양호 5% 14:00
국5등급 1400M 핸디캡 일반 R1~35 연령오픈"
6,7,13,미르캡틴,한,수,3세,54.5,30,임기원,임봉춘,김은갑,목,470(-2),13.9,5.0,망사,"2021년 03월 21일 (일) 제7경주 서울 제 10일 맑음 양호 5% 14:00
국5등급 1400M 핸디캡 일반 R1~35 연령오픈"
7,8,2,대지여걸,한,암,5세,55,34,김정준,최영주,말사모,코,447(1),13.0,3.4,망사눈,"2021년 03월 21일 (일) 제7경주 서울 제 10일 맑음 양호 5% 14:00
국5등급 1400M 핸디캡 일반 R1~35 연령오픈"
8,9,3,코리안펄,한,거,4세,56,32,안토니오,서홍수,박순옥,1¼,444(9),18.0,4.8,"계란형큰, 망사","2021년 03월 21일 (일) 제7경주 서울 제 10일 맑음 양호 5% 14:00
국5등급 1400M 핸디캡 일반 R1~35 연령오픈"
9,10,6,청담컬링,한,수,4세,56.5,33,빅투아르,강환민,♠삼정,1½,492(6),19.1,4.1,"계란형큰, 망사눈","2021년 03월 21일 (일) 제7경주 서울 제 10일 맑음 양호 5% 14:00
국5등급 1400M 핸디캡 일반 R1~35 연령오픈"
10,11,4,원더풀라이트,한,암,4세,52.5,29,문정균,최상식,변갑한,½,467(-1),58.8,7.3,,"2021년 03월 21일 (일) 제7경주 서울 제 10일 맑음 양호 5% 14:00
국5등급 1400M 핸디캡 일반 R1~35 연령오픈"
11,12,14,굿원더,한,암,5세,54,32,최범현,신삼영,♠오종환,1,500(-10),105.3,31.8,,"2021년 03월 21일 (일) 제7경주 서울 제 10일 맑음 양호 5% 14:00
국5등급 1400M 핸디캡 일반 R1~35 연령오픈"
12,13,8,테라스피드,한,수,4세,53,26,조상범,박병일,선용호,4,466(12),99.9,32.6,,"2021년 03월 21일 (일) 제7경주 서울 제 10일 맑음 양호 5% 14:00
국5등급 1400M 핸디캡 일반 R1~35 연령오픈"
13,14,5,미르스카이,한,암,4세,51.5,27,다비드,손영표,류재욱,19,495(-8),20.7,12.8,,"2021년 03월 21일 (일) 제7경주 서울 제 10일 맑음 양호 5% 14:00
국5등급 1400M 핸디캡 일반 R1~35 연령오픈"
