,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,added_feature
0,1,5,와일들리로맨틱,미,수,3세,53.5,38,임기원,안병기,♠우태율,,467(13),4.8,9999.9,망사눈,"2021년 01월 15일 (금) 제10경주 서울 제 2일 흐림 양호 6% 13:30
혼4등급 1200M 별정B 일반 R1~50 연령오픈"
1,2,2,거센불패,미,거,3세,53.5,38,박을운,이신영,강석대,4,463(-2),1.6,9999.9,,"2021년 01월 15일 (금) 제10경주 서울 제 2일 흐림 양호 6% 13:30
혼4등급 1200M 별정B 일반 R1~50 연령오픈"
2,3,6,엠제이포인트,미,암,3세,51.5,38,이기회,김동균,♠박정재,3,448(-11),9999.9,9999.9,,"2021년 01월 15일 (금) 제10경주 서울 제 2일 흐림 양호 6% 13:30
혼4등급 1200M 별정B 일반 R1~50 연령오픈"
3,4,10,로열태리,미,수,4세,54,38,장추열,강성오,이장호,1½,499(-7),9999.9,9999.9,,"2021년 01월 15일 (금) 제10경주 서울 제 2일 흐림 양호 6% 13:30
혼4등급 1200M 별정B 일반 R1~50 연령오픈"
4,5,8,마이티후,미,수,3세,54,38,빅투아르,리카디,♠조병태,1½,505(8),9999.9,9999.9,"망사눈+,망사-","2021년 01월 15일 (금) 제10경주 서울 제 2일 흐림 양호 6% 13:30
혼4등급 1200M 별정B 일반 R1~50 연령오픈"
5,6,4,문학백투백,미,수,3세,53.5,38,신형철,홍대유,김재영a,머리,564(13),9999.9,9999.9,망사눈,"2021년 01월 15일 (금) 제10경주 서울 제 2일 흐림 양호 6% 13:30
혼4등급 1200M 별정B 일반 R1~50 연령오픈"
6,7,1,타라타라타라,미,수,3세,53.5,38,먼로,박대흥,청수,1¾,485(6),9999.9,9999.9,"계란형큰, 망사눈, 혀끈","2021년 01월 15일 (금) 제10경주 서울 제 2일 흐림 양호 6% 13:30
혼4등급 1200M 별정B 일반 R1~50 연령오픈"
7,8,7,로맨스참,미,암,3세,51.5,38,지하주,김동철,김세민,2½,420(-8),9999.9,9999.9,,"2021년 01월 15일 (금) 제10경주 서울 제 2일 흐림 양호 6% 13:30
혼4등급 1200M 별정B 일반 R1~50 연령오픈"
8,9,12,이스트포인트,호,수,4세,54,38,이현종,박재우,김영구,2½,469(10),9999.9,9999.9,,"2021년 01월 15일 (금) 제10경주 서울 제 2일 흐림 양호 6% 13:30
혼4등급 1200M 별정B 일반 R1~50 연령오픈"
9,10,9,컴플리트찬스,호,수,4세,54,38,이용호,박재우,♠장세준,6,490(2),2.4,9999.9,망사+,"2021년 01월 15일 (금) 제10경주 서울 제 2일 흐림 양호 6% 13:30
혼4등급 1200M 별정B 일반 R1~50 연령오픈"
10,11,3,문학슬루,미,수,3세,53.5,38,박태종,김윤섭,권경자,¾,479(17),9999.9,9999.9,,"2021년 01월 15일 (금) 제10경주 서울 제 2일 흐림 양호 6% 13:30
혼4등급 1200M 별정B 일반 R1~50 연령오픈"
11,12,11,배다리질주,미,암,3세,51,38,(-3)임다빈,홍대유,♠송한우,머리,447(13),9999.9,9999.9,눈가면,"2021년 01월 15일 (금) 제10경주 서울 제 2일 흐림 양호 6% 13:30
혼4등급 1200M 별정B 일반 R1~50 연령오픈"
