,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,added_feature
0,1,1,최강영천,한,수,3세,55.5,32,유승완,박대흥,영천시청,,558(5),3.4,1.4,"망사+,계란형큰-,망사눈-","2021년 01월 15일 (금) 제13경주 서울 제 2일 흐림 양호 6% 15:00
국5등급 1700M 핸디캡 일반 R1~35 연령오픈"
1,2,6,제다이,한,암,3세,54.5,34,문세영,송문길,(주)나스카,6,473(4),3.4,1.4,망사,"2021년 01월 15일 (금) 제13경주 서울 제 2일 흐림 양호 6% 15:00
국5등급 1700M 핸디캡 일반 R1~35 연령오픈"
2,3,4,슈퍼챔피언,한,수,3세,57,35,신형철,전승규,♠신우철,목,465(-2),3.4,1.4,"계란형큰, 망사","2021년 01월 15일 (금) 제13경주 서울 제 2일 흐림 양호 6% 15:00
국5등급 1700M 핸디캡 일반 R1~35 연령오픈"
3,4,2,서던맨,한,거,5세,55,30,빅투아르,홍대유,♠이경희,½,471(5),9999.9,9999.9,"양털코, 혀끈","2021년 01월 15일 (금) 제13경주 서울 제 2일 흐림 양호 6% 15:00
국5등급 1700M 핸디캡 일반 R1~35 연령오픈"
4,5,3,대형호재,한,거,4세,56.5,33,안토니오,박대흥,나종용,5,471(6),16.8,6.9,,"2021년 01월 15일 (금) 제13경주 서울 제 2일 흐림 양호 6% 15:00
국5등급 1700M 핸디캡 일반 R1~35 연령오픈"
5,6,8,러피언파크,한,거,4세,53,26,박태종,김동철,박종율,목,474(1),9999.9,1.4,망사눈,"2021년 01월 15일 (금) 제13경주 서울 제 2일 흐림 양호 6% 15:00
국5등급 1700M 핸디캡 일반 R1~35 연령오픈"
6,7,9,봄날의기억,한,수,4세,54.5,29,조한별,안병기,♠우태율,2,509(-6),9999.9,9999.9,"계란형큰, 망사눈","2021년 01월 15일 (금) 제13경주 서울 제 2일 흐림 양호 6% 15:00
국5등급 1700M 핸디캡 일반 R1~35 연령오픈"
7,8,10,천지폭풍,한,거,5세,55,30,김귀배,서인석,홍상기,1¼,449(-6),9999.9,9999.9,"계란형큰, 양털코, 혀끈","2021년 01월 15일 (금) 제13경주 서울 제 2일 흐림 양호 6% 15:00
국5등급 1700M 핸디캡 일반 R1~35 연령오픈"
8,9,11,레전드윈,한,수,4세,53.5,27,다비드,서홍수,김규중,1¼,457(4),9999.9,9999.9,망사눈,"2021년 01월 15일 (금) 제13경주 서울 제 2일 흐림 양호 6% 15:00
국5등급 1700M 핸디캡 일반 R1~35 연령오픈"
9,10,12,더킹클래스,한,거,4세,54.5,29,김효정,안해양,임정균,2½,461(0),9999.9,9999.9,망사눈,"2021년 01월 15일 (금) 제13경주 서울 제 2일 흐림 양호 6% 15:00
국5등급 1700M 핸디캡 일반 R1~35 연령오픈"
10,,5,티케파이어,한,수,4세,55,30,김용근,최영주,손병현,주행중지,511(5),9999.9,9999.9,망사눈,"2021년 01월 15일 (금) 제13경주 서울 제 2일 흐림 양호 6% 15:00
국5등급 1700M 핸디캡 일반 R1~35 연령오픈"
11,,7,최강신기,한,거,5세,52,30,(-3)임다빈,임채덕,♠이기선,주행중지,503(13),3.4,1.4,"망사눈,혀끈+,Triabit+,계란형큰-","2021년 01월 15일 (금) 제13경주 서울 제 2일 흐림 양호 6% 15:00
국5등급 1700M 핸디캡 일반 R1~35 연령오픈"
