,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,added_feature
0,1,6,블랙루키,한,암,3세,54,,김용근,강성오,이용대,,458(-6),1.4,1.0,망사눈,"2021년 05월 15일 (토) 제1경주 서울 제 24일 흐림 양호 6% 11:00
국6등급 1200M 별정A 일반 R0~0 연령오픈 암"
1,2,11,스마트대보,한,암,3세,54,,김정준,전승규,♠박철근,머리,446(0),9.2,1.8,"망사눈, Triabit","2021년 05월 15일 (토) 제1경주 서울 제 24일 흐림 양호 6% 11:00
국6등급 1200M 별정A 일반 R0~0 연령오픈 암"
2,3,1,러브아치,한,암,3세,54,,이혁,손영표,조창석,2½,460(6),6.8,2.5,눈가면,"2021년 05월 15일 (토) 제1경주 서울 제 24일 흐림 양호 6% 11:00
국6등급 1200M 별정A 일반 R0~0 연령오픈 암"
3,4,9,뉴호프,한,암,3세,54,,박태종,최봉주,♠오상철,1¼,487(13),12.9,1.9,계란형큰,"2021년 05월 15일 (토) 제1경주 서울 제 24일 흐림 양호 6% 11:00
국6등급 1200M 별정A 일반 R0~0 연령오픈 암"
4,5,12,큐피드원더,한,암,3세,54,,신형철,이희영,♠서순배,1¼,440(-13),12.1,2.4,망사눈,"2021년 05월 15일 (토) 제1경주 서울 제 24일 흐림 양호 6% 11:00
국6등급 1200M 별정A 일반 R0~0 연령오픈 암"
5,6,5,미스스피드,한,암,3세,54,,부민호,김동철,김명식,3,439(-2),485.4,46.6,,"2021년 05월 15일 (토) 제1경주 서울 제 24일 흐림 양호 6% 11:00
국6등급 1200M 별정A 일반 R0~0 연령오픈 암"
6,7,10,월드메니피,한,암,3세,54,,권석원,서인석,♠이성님,2,443(-2),262.4,4.4,"계란형큰,눈가면+","2021년 05월 15일 (토) 제1경주 서울 제 24일 흐림 양호 6% 11:00
국6등급 1200M 별정A 일반 R0~0 연령오픈 암"
7,8,4,동서여걸,한,암,3세,54,,이철경,서홍수,김명식,1¾,412(10),262.4,29.0,"망사+,눈가면-","2021년 05월 15일 (토) 제1경주 서울 제 24일 흐림 양호 6% 11:00
국6등급 1200M 별정A 일반 R0~0 연령오픈 암"
8,9,2,환상터치,한,암,4세,54,,조한별,김대근,♠임동현,2½,419(-13),485.4,10.5,,"2021년 05월 15일 (토) 제1경주 서울 제 24일 흐림 양호 6% 11:00
국6등급 1200M 별정A 일반 R0~0 연령오픈 암"
9,10,7,원더풀리버,한,암,3세,54,,박을운,배휴준,지경미,¾,476(-3),83.0,7.8,망사눈,"2021년 05월 15일 (토) 제1경주 서울 제 24일 흐림 양호 6% 11:00
국6등급 1200M 별정A 일반 R0~0 연령오픈 암"
10,11,8,태양타고,한,암,3세,54,,최원준,지용철,최성룡,1¼,433(11),74.7,9.7,망사눈+,"2021년 05월 15일 (토) 제1경주 서울 제 24일 흐림 양호 6% 11:00
국6등급 1200M 별정A 일반 R0~0 연령오픈 암"
11,12,3,봄꽃,한,암,3세,54,,조상범,최용건,박성구,코,480(-2),15.2,4.7,계란형큰-,"2021년 05월 15일 (토) 제1경주 서울 제 24일 흐림 양호 6% 11:00
국6등급 1200M 별정A 일반 R0~0 연령오픈 암"
