,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,added_feature
0,1,1,행복왕자,미,수,4세,54,72,김용근,박윤규,이방훈,,564(5),2.2,2.1,"계란형큰, 망사","2021년 03월 28일 (일) 제15경주 서울 제 11일 흐림 포화 18% 18:00
2등급 1800M 핸디캡 일반 R1~80 연령오픈"
1,2,6,흥행질주,한,수,4세,52.5,69,이준철,김대근,♠고광숙,1,472(4),3.9,1.0,망사눈,"2021년 03월 28일 (일) 제15경주 서울 제 11일 흐림 포화 18% 18:00
2등급 1800M 핸디캡 일반 R1~80 연령오픈"
2,3,8,마이티수,미,수,4세,52.5,69,먼로,서홍수,♠조병태,1¾,484(7),2.8,1.6,"계란형큰, 망사","2021년 03월 28일 (일) 제15경주 서울 제 11일 흐림 포화 18% 18:00
2등급 1800M 핸디캡 일반 R1~80 연령오픈"
3,4,7,위너브라운,한,수,5세,54,72,김정준,최영주,손병현,6,520(3),35.2,3.8,망사,"2021년 03월 28일 (일) 제15경주 서울 제 11일 흐림 포화 18% 18:00
2등급 1800M 핸디캡 일반 R1~80 연령오픈"
4,5,9,거센질주,한,암,4세,51,68,김동수,이신영,강석대,3,486(6),40.6,20.6,"계란형큰, 망사눈","2021년 03월 28일 (일) 제15경주 서울 제 11일 흐림 포화 18% 18:00
2등급 1800M 핸디캡 일반 R1~80 연령오픈"
5,6,5,정안킹덤,한,거,7세,*52,66,김옥성,김윤섭,조금제,4,464(-4),104.1,87.6,,"2021년 03월 28일 (일) 제15경주 서울 제 11일 흐림 포화 18% 18:00
2등급 1800M 핸디캡 일반 R1~80 연령오픈"
6,7,2,조우니가,미,암,5세,*52,68,조한별,임봉춘,안희철,½,451(12),146.8,32.3,,"2021년 03월 28일 (일) 제15경주 서울 제 11일 흐림 포화 18% 18:00
2등급 1800M 핸디캡 일반 R1~80 연령오픈"
7,8,4,천마,미,거,10세,55.5,75,우에다,최봉주,조금제,목,458(9),161.7,12.9,망사눈,"2021년 03월 28일 (일) 제15경주 서울 제 11일 흐림 포화 18% 18:00
2등급 1800M 핸디캡 일반 R1~80 연령오픈"
8,9,12,액티몬,미,거,5세,52.5,69,유승완,박대흥,♠김호선,2½,489(-5),19.8,2.0,"계란형큰,망사눈-","2021년 03월 28일 (일) 제15경주 서울 제 11일 흐림 포화 18% 18:00
2등급 1800M 핸디캡 일반 R1~80 연령오픈"
9,10,3,금아홀섬,미,거,5세,53.5,71,문세영,이신영,♠금아산업(주),1¼,509(-9),32.4,3.3,망사,"2021년 03월 28일 (일) 제15경주 서울 제 11일 흐림 포화 18% 18:00
2등급 1800M 핸디캡 일반 R1~80 연령오픈"
10,11,10,클린업보드,미,수,6세,58,80,함완식,김동균,씨유네트워크,1¾,529(-1),38.2,6.3,망사눈,"2021년 03월 28일 (일) 제15경주 서울 제 11일 흐림 포화 18% 18:00
2등급 1800M 핸디캡 일반 R1~80 연령오픈"
11,12,13,예상백승,한,암,7세,*52,68,이용호,우창구,이장운,3,500(-9),604.1,103.2,,"2021년 03월 28일 (일) 제15경주 서울 제 11일 흐림 포화 18% 18:00
2등급 1800M 핸디캡 일반 R1~80 연령오픈"
12,13,14,블루울프,미,암,6세,51,74,(-3)임다빈,임봉춘,지앤지프로덕션,1¾,453(6),392.2,43.9,망사,"2021년 03월 28일 (일) 제15경주 서울 제 11일 흐림 포화 18% 18:00
2등급 1800M 핸디캡 일반 R1~80 연령오픈"
13,14,11,구름왕자,한,수,5세,52,70,(-1)문성혁,박병일,박기태,2½,474(-1),420.4,223.1,망사눈,"2021년 03월 28일 (일) 제15경주 서울 제 11일 흐림 포화 18% 18:00
2등급 1800M 핸디캡 일반 R1~80 연령오픈"
