,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,added_feature
0,1,11,정조의꿈,한,거,5세,52,66,임기원,강성오,♠이관형,,456(0),21.0,2.8,"계란형큰, 눈가면","2021년 03월 14일 (일) 제13경주 서울 제 9일 흐림 건조 4% 17:00
2등급 1200M 핸디캡 일반 R1~80 연령오픈"
1,2,9,마이호크,한,수,5세,51,69,(-3)임다빈,정호익,♠백국인,½,506(19),14.3,2.1,눈가면,"2021년 03월 14일 (일) 제13경주 서울 제 9일 흐림 건조 4% 17:00
2등급 1200M 핸디캡 일반 R1~80 연령오픈"
2,3,5,플로리다파워,미,암,5세,52,70,문세영,이신영,♠태립,목,500(22),15.3,2.3,"망사눈, 승인편자,반가지큰-","2021년 03월 14일 (일) 제13경주 서울 제 9일 흐림 건조 4% 17:00
2등급 1200M 핸디캡 일반 R1~80 연령오픈"
3,4,4,대박행진,미,암,5세,53,72,박병윤,이관호,최수군,2,436(3),13.6,1.9,"반가지큰, 망사눈","2021년 03월 14일 (일) 제13경주 서울 제 9일 흐림 건조 4% 17:00
2등급 1200M 핸디캡 일반 R1~80 연령오픈"
4,5,13,마크스토리,미,거,4세,56,74,김동수,전승규,♠박웅진,½,486(34),1.6,1.3,"계란형큰, 눈가면","2021년 03월 14일 (일) 제13경주 서울 제 9일 흐림 건조 4% 17:00
2등급 1200M 핸디캡 일반 R1~80 연령오픈"
5,6,2,팔팔빅토리,한,거,6세,52.5,67,송재철,박윤규,박덕희,2,504(-12),66.7,8.9,망사눈,"2021년 03월 14일 (일) 제13경주 서울 제 9일 흐림 건조 4% 17:00
2등급 1200M 핸디캡 일반 R1~80 연령오픈"
6,7,6,삼삼빅토리,미,거,6세,54,70,조한별,박윤규,박덕희,1,521(-11),70.4,37.8,망사눈,"2021년 03월 14일 (일) 제13경주 서울 제 9일 흐림 건조 4% 17:00
2등급 1200M 핸디캡 일반 R1~80 연령오픈"
7,8,3,바램,미,암,5세,*52,68,유승완,박대흥,이미양,½,507(-4),4.3,2.4,"계란형큰, 망사","2021년 03월 14일 (일) 제13경주 서울 제 9일 흐림 건조 4% 17:00
2등급 1200M 핸디캡 일반 R1~80 연령오픈"
8,9,1,불멸의제왕,미,거,6세,52,66,박현우,최용구,이영해,½,495(9),130.3,8.3,계란형큰,"2021년 03월 14일 (일) 제13경주 서울 제 9일 흐림 건조 4% 17:00
2등급 1200M 핸디캡 일반 R1~80 연령오픈"
9,10,14,매치캡틴,미,수,5세,*52,53,이철경,서인석,고재완,1½,476(-8),123.0,19.0,"계란형큰, 눈가면","2021년 03월 14일 (일) 제13경주 서울 제 9일 흐림 건조 4% 17:00
2등급 1200M 핸디캡 일반 R1~80 연령오픈"
10,11,10,라온스톰,한,거,5세,55,72,최범현,박종곤,♠라온건설,¾,461(5),22.3,9.4,"반가지큰, 망사눈","2021년 03월 14일 (일) 제13경주 서울 제 9일 흐림 건조 4% 17:00
2등급 1200M 핸디캡 일반 R1~80 연령오픈"
11,12,8,토함산파워,한,수,5세,52,66,김효정,배대선,♠박웅진,2,514(11),46.2,6.3,망사,"2021년 03월 14일 (일) 제13경주 서울 제 9일 흐림 건조 4% 17:00
2등급 1200M 핸디캡 일반 R1~80 연령오픈"
12,13,7,소중한만남,미,수,7세,52.5,67,이용호,서인석,최영훈,4,480(10),2337.9,16.7,"계란형큰, 눈가면","2021년 03월 14일 (일) 제13경주 서울 제 9일 흐림 건조 4% 17:00
2등급 1200M 핸디캡 일반 R1~80 연령오픈"
13,14,12,슬립웰,미,수,4세,51,60,우에다,임봉춘,채승배,1¼,481(3),26.5,10.2,눈가면,"2021년 03월 14일 (일) 제13경주 서울 제 9일 흐림 건조 4% 17:00
2등급 1200M 핸디캡 일반 R1~80 연령오픈"
