,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,added_feature
0,1,12,굿필승,미,수,3세,56.5,47,문세영,박윤규,김지훈,,511(1),1.8,1.1,,"2021년 04월 24일 (토) 제5경주 서울 제 18일 흐림 건조 4% 15:20
혼4등급 1400M 핸디캡 일반 R1~50 연령오픈"
1,2,11,스피디루키,미,수,3세,53,40,송재철,송문길,이미양,6,463(2),2.4,1.1,"반가지큰, 망사눈","2021년 04월 24일 (토) 제5경주 서울 제 18일 흐림 건조 4% 15:20
혼4등급 1400M 핸디캡 일반 R1~50 연령오픈"
2,3,8,파노라마칸,미,거,3세,52,38,함완식,김동균,김영근,1,525(4),20.8,1.6,,"2021년 04월 24일 (토) 제5경주 서울 제 18일 흐림 건조 4% 15:20
혼4등급 1400M 핸디캡 일반 R1~50 연령오픈"
3,4,2,로열태리,미,수,4세,51.5,37,김동수,강성오,이장호,¾,498(1),67.4,6.5,승인편자+,"2021년 04월 24일 (토) 제5경주 서울 제 18일 흐림 건조 4% 15:20
혼4등급 1400M 핸디캡 일반 R1~50 연령오픈"
4,5,14,창성히트,뉴,거,4세,*52,36,김정준,안해양,임흥호,목,439(-5),110.6,22.1,망사눈,"2021년 04월 24일 (토) 제5경주 서울 제 18일 흐림 건조 4% 15:20
혼4등급 1400M 핸디캡 일반 R1~50 연령오픈"
5,6,13,언비튼가이,미,수,4세,52,38,조상범,배휴준,♠오상철,1,505(-5),59.4,10.3,망사,"2021년 04월 24일 (토) 제5경주 서울 제 18일 흐림 건조 4% 15:20
혼4등급 1400M 핸디캡 일반 R1~50 연령오픈"
6,7,3,베링맨,미,거,3세,53.5,41,먼로,박천서,♠박평양,½,466(-3),20.5,3.9,"망사, 반가지큰","2021년 04월 24일 (토) 제5경주 서울 제 18일 흐림 건조 4% 15:20
혼4등급 1400M 핸디캡 일반 R1~50 연령오픈"
7,8,6,파워요트,미,수,4세,*52,37,문성혁,전승규,♠이시환,¾,487(8),128.6,5.6,"계란형큰,망사눈+","2021년 04월 24일 (토) 제5경주 서울 제 18일 흐림 건조 4% 15:20
혼4등급 1400M 핸디캡 일반 R1~50 연령오픈"
8,9,9,장산몬스터,미,거,4세,53,40,안토니오,박대흥,♠김병진,코,518(-6),31.6,3.3,"계란형큰, 망사눈","2021년 04월 24일 (토) 제5경주 서울 제 18일 흐림 건조 4% 15:20
혼4등급 1400M 핸디캡 일반 R1~50 연령오픈"
9,10,10,마이티후,미,수,3세,52,38,빅투아르,리카디,♠조병태,1¾,504(-3),15.7,8.0,망사눈,"2021년 04월 24일 (토) 제5경주 서울 제 18일 흐림 건조 4% 15:20
혼4등급 1400M 핸디캡 일반 R1~50 연령오픈"
10,11,1,큐피드베이브,뉴,거,4세,*52,36,조한별,신삼영,♠서순배,1¼,469(6),213.6,67.9,"계란형큰-,망사-","2021년 04월 24일 (토) 제5경주 서울 제 18일 흐림 건조 4% 15:20
혼4등급 1400M 핸디캡 일반 R1~50 연령오픈"
11,12,7,컴플리트찬스,호,거,4세,51.5,37,임기원,박재우,♠장세준,5,469(-21),42.7,7.9,망사,"2021년 04월 24일 (토) 제5경주 서울 제 18일 흐림 건조 4% 15:20
혼4등급 1400M 핸디캡 일반 R1~50 연령오픈"
12,13,4,스카이홀드,미,거,4세,*52,36,이용호,김동균,권용수,3,455(-19),185.3,105.9,"계란형큰,망사눈+","2021년 04월 24일 (토) 제5경주 서울 제 18일 흐림 건조 4% 15:20
혼4등급 1400M 핸디캡 일반 R1~50 연령오픈"
13,,5,문학워,미,수,4세,52,38,이혁,홍대유,김재영a,출전제외,0(0),----,----,,"2021년 04월 24일 (토) 제5경주 서울 제 18일 흐림 건조 4% 15:20
혼4등급 1400M 핸디캡 일반 R1~50 연령오픈"
