,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,added_feature
0,1,9,마이멤버,한,암,4세,51.5,32,(-3)임다빈,정호익,♠백국인,,475(-3),3.2,1.3,"반가지큰, 눈가면","2021년 01월 15일 (금) 제8경주 서울 제 2일 흐림 양호 6% 12:10
국5등급 1400M 핸디캡 일반 R1~35 연령오픈 암"
1,2,1,럭키스마일,한,암,4세,51,28,(-4)김아현,지용철,♠금악목장,2,502(-3),9999.9,2.7,"계란형큰, 망사눈","2021년 01월 15일 (금) 제8경주 서울 제 2일 흐림 양호 6% 12:10
국5등급 1400M 핸디캡 일반 R1~35 연령오픈 암"
2,3,4,올마이퀸,한,암,5세,52,27,이혁,김동철,♠양순희,5,425(-8),9999.9,2.7,"망사, 반가지큰","2021년 01월 15일 (금) 제8경주 서울 제 2일 흐림 양호 6% 12:10
국5등급 1400M 핸디캡 일반 R1~35 연령오픈 암"
3,4,11,라피도아레스,한,암,4세,56,35,유승완,송문길,허장원,코,546(0),3.2,1.3,"반가지큰, 망사눈","2021년 01월 15일 (금) 제8경주 서울 제 2일 흐림 양호 6% 12:10
국5등급 1400M 핸디캡 일반 R1~35 연령오픈 암"
4,5,3,조이머니,한,암,4세,53,29,김동수,박윤규,박덕희,목,516(11),9999.9,9999.9,망사눈,"2021년 01월 15일 (금) 제8경주 서울 제 2일 흐림 양호 6% 12:10
국5등급 1400M 핸디캡 일반 R1~35 연령오픈 암"
5,6,8,라온핑크,한,암,3세,53,30,박태종,박종곤,♠라온산업개발(주),½,479(12),3.2,1.3,망사눈,"2021년 01월 15일 (금) 제8경주 서울 제 2일 흐림 양호 6% 12:10
국5등급 1400M 핸디캡 일반 R1~35 연령오픈 암"
6,7,2,바비블레이드,한,암,4세,53.5,30,다비드,리카디,♠삼정,2,463(5),9999.9,9999.9,눈가면,"2021년 01월 15일 (금) 제8경주 서울 제 2일 흐림 양호 6% 12:10
국5등급 1400M 핸디캡 일반 R1~35 연령오픈 암"
7,8,10,조지퀸,한,암,4세,56,35,박현우,이관호,김순건,¾,486(-6),3.2,1.3,망사,"2021년 01월 15일 (금) 제8경주 서울 제 2일 흐림 양호 6% 12:10
국5등급 1400M 핸디캡 일반 R1~35 연령오픈 암"
8,9,6,소서노레전드,한,암,4세,53.5,30,김정준,송문길,(주)나스카,1½,467(9),9999.9,9999.9,망사,"2021년 01월 15일 (금) 제8경주 서울 제 2일 흐림 양호 6% 12:10
국5등급 1400M 핸디캡 일반 R1~35 연령오픈 암"
9,10,7,화려,한,암,4세,53.5,30,이해동,이관호,황은호,1,464(-5),9999.9,9999.9,"계란형큰, 망사눈","2021년 01월 15일 (금) 제8경주 서울 제 2일 흐림 양호 6% 12:10
국5등급 1400M 핸디캡 일반 R1~35 연령오픈 암"
10,11,5,대싱카누,한,암,5세,55,33,함완식,유재길,박정열,1,503(2),9999.9,9999.9,망사,"2021년 01월 15일 (금) 제8경주 서울 제 2일 흐림 양호 6% 12:10
국5등급 1400M 핸디캡 일반 R1~35 연령오픈 암"
11,12,12,하루온,한,암,4세,53,29,조한별,박병일,♠임동현,½,462(-3),9999.9,9999.9,,"2021년 01월 15일 (금) 제8경주 서울 제 2일 흐림 양호 6% 12:10
국5등급 1400M 핸디캡 일반 R1~35 연령오픈 암"
