,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,added_feature
0,1,1,치프인디,한,수,3세,54,30,문세영,박대흥,♠박남성,,511(6),9.6,1.9,"망사+,망사눈-","2021년 01월 22일 (금) 제11경주 서울 제 3일 흐림 다습 12% 15:05
국5등급 1400M 핸디캡 일반 R1~35 연령오픈"
1,2,2,원더풀플레저,한,암,4세,55,35,빅투아르,서홍수,♠지대섭,1¾,477(-13),9999.9,3.7,망사눈,"2021년 01월 22일 (금) 제11경주 서울 제 3일 흐림 다습 12% 15:05
국5등급 1400M 핸디캡 일반 R1~35 연령오픈"
2,3,11,야호골든캣,한,수,4세,55,31,이용호,박재우,이태식,2½,504(2),9.6,1.9,망사눈,"2021년 01월 22일 (금) 제11경주 서울 제 3일 흐림 다습 12% 15:05
국5등급 1400M 핸디캡 일반 R1~35 연령오픈"
3,4,6,골디락스,한,수,4세,55.5,32,임기원,조현수,(주)나스카,3,544(10),9999.9,3.7,"계란형큰, 망사눈, 승인편자","2021년 01월 22일 (금) 제11경주 서울 제 3일 흐림 다습 12% 15:05
국5등급 1400M 핸디캡 일반 R1~35 연령오픈"
4,5,9,땡큐대천,한,수,4세,51.5,30,(-3)임다빈,정호익,♠강용식,코,502(-3),1.0,3.7,망사눈,"2021년 01월 22일 (금) 제11경주 서울 제 3일 흐림 다습 12% 15:05
국5등급 1400M 핸디캡 일반 R1~35 연령오픈"
5,6,10,에이스함성,한,수,4세,53,27,박현우,이관호,황의영,½,496(-5),9999.9,3.7,"계란형큰, 망사눈","2021년 01월 22일 (금) 제11경주 서울 제 3일 흐림 다습 12% 15:05
국5등급 1400M 핸디캡 일반 R1~35 연령오픈"
6,7,5,청담컬링,한,수,4세,56.5,34,장추열,강환민,♠삼정,목,486(-3),9999.9,3.7,"계란형큰, 망사눈","2021년 01월 22일 (금) 제11경주 서울 제 3일 흐림 다습 12% 15:05
국5등급 1400M 핸디캡 일반 R1~35 연령오픈"
7,8,3,오케이탑,한,수,5세,55,31,박태종,송문길,박복용,4,552(2),9999.9,3.7,망사,"2021년 01월 22일 (금) 제11경주 서울 제 3일 흐림 다습 12% 15:05
국5등급 1400M 핸디캡 일반 R1~35 연령오픈"
8,9,8,최강매직,한,거,5세,53,27,이현종,리카디,♠함춘,1¼,442(1),9999.9,3.7,"망사, 혀끈","2021년 01월 22일 (금) 제11경주 서울 제 3일 흐림 다습 12% 15:05
국5등급 1400M 핸디캡 일반 R1~35 연령오픈"
9,10,12,달려라광산,한,암,6세,53.5,32,유승완,구자흥,김한수,½,480(4),9999.9,3.7,망사,"2021년 01월 22일 (금) 제11경주 서울 제 3일 흐림 다습 12% 15:05
국5등급 1400M 핸디캡 일반 R1~35 연령오픈"
10,11,4,스루더스카이,한,거,4세,53,27,이강서,박천서,♠김종진,4,489(-10),9999.9,3.7,"반가지큰, 망사눈","2021년 01월 22일 (금) 제11경주 서울 제 3일 흐림 다습 12% 15:05
국5등급 1400M 핸디캡 일반 R1~35 연령오픈"
11,12,7,베스트투어,한,수,4세,54,29,송재철,신삼영,베스트샤인조합,2,475(13),9999.9,3.7,망사,"2021년 01월 22일 (금) 제11경주 서울 제 3일 흐림 다습 12% 15:05
국5등급 1400M 핸디캡 일반 R1~35 연령오픈"
