,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,added_feature
0,1,3,서브에이스,한,암,3세,55,,먼로,이관호,김정철,,454(2),2.4,1.4,,"2021년 04월 18일 (일) 제4경주 서울 제 17일 맑음 양호 9% 12:45
국6등급 1700M 별정A 일반 R0~0 연령오픈"
1,2,1,고고고,한,수,3세,57,,다비드,서범석,♠청메이칭,2½,509(4),59.1,6.7,"계란형큰+, 눈가면","2021년 04월 18일 (일) 제4경주 서울 제 17일 맑음 양호 9% 12:45
국6등급 1700M 별정A 일반 R0~0 연령오픈"
2,3,12,호크의영광,한,거,5세,57,,우에다,최봉주,♠코리아호스랜드,½,480(0),30.4,4.9,계란형큰,"2021년 04월 18일 (일) 제4경주 서울 제 17일 맑음 양호 9% 12:45
국6등급 1700M 별정A 일반 R0~0 연령오픈"
3,4,2,블랙킹,한,수,4세,57,,박을운,이신영,김두식,½,466(-6),140.6,7.2,망사눈,"2021년 04월 18일 (일) 제4경주 서울 제 17일 맑음 양호 9% 12:45
국6등급 1700M 별정A 일반 R0~0 연령오픈"
4,5,6,고웰,한,수,4세,57,,김정준,최영주,퓨리나코리아,머리,474(3),1.8,1.6,망사눈,"2021년 04월 18일 (일) 제4경주 서울 제 17일 맑음 양호 9% 12:45
국6등급 1700M 별정A 일반 R0~0 연령오픈"
5,6,4,스피드댄서,한,암,4세,55,,박상우,곽영효,♠김용래,1¼,459(-10),105.2,8.9,망사눈,"2021년 04월 18일 (일) 제4경주 서울 제 17일 맑음 양호 9% 12:45
국6등급 1700M 별정A 일반 R0~0 연령오픈"
6,7,7,이스머스,한,거,3세,57,,박태종,김점오,♠이성인,¾,462(-6),21.4,1.0,"계란형큰, 망사","2021년 04월 18일 (일) 제4경주 서울 제 17일 맑음 양호 9% 12:45
국6등급 1700M 별정A 일반 R0~0 연령오픈"
7,8,11,에이원킹,한,수,5세,57,,박병윤,유재길,임영수,5,484(3),79.3,8.5,망사눈,"2021년 04월 18일 (일) 제4경주 서울 제 17일 맑음 양호 9% 12:45
국6등급 1700M 별정A 일반 R0~0 연령오픈"
8,9,10,스피드가이,한,수,3세,57,,송재철,강환민,윤우환,3,478(1),81.3,5.3,"계란형큰, 망사","2021년 04월 18일 (일) 제4경주 서울 제 17일 맑음 양호 9% 12:45
국6등급 1700M 별정A 일반 R0~0 연령오픈"
9,10,8,런던히트,한,암,4세,55,,최범현,안해양,임흥호,3,490(4),7.9,2.5,"자극판, 망사","2021년 04월 18일 (일) 제4경주 서울 제 17일 맑음 양호 9% 12:45
국6등급 1700M 별정A 일반 R0~0 연령오픈"
10,11,9,라이드맨,한,거,4세,57,,이용호,임채덕,박덕희,7,489(-1),71.3,10.1,"망사눈,승인편자+, 혀끈, Triabit","2021년 04월 18일 (일) 제4경주 서울 제 17일 맑음 양호 9% 12:45
국6등급 1700M 별정A 일반 R0~0 연령오픈"
11,12,5,공작왕,한,거,4세,57,,김덕현,임봉춘,지앤지프로덕션,1,504(-1),219.4,32.2,망사,"2021년 04월 18일 (일) 제4경주 서울 제 17일 맑음 양호 9% 12:45
국6등급 1700M 별정A 일반 R0~0 연령오픈"
