,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,added_feature
0,1,5,라이드럭키,한,거,4세,53,55,문성혁,전승규,박덕희,,491(4),2.4,1.7,"계란형큰, 눈가면","2021년 04월 18일 (일) 제9경주 서울 제 17일 맑음 양호 8% 17:30
국3등급 1200M 핸디캡 일반 R1~65 연령오픈"
1,2,11,케이톱킹,한,수,4세,54,57,안토니오,박재우,♠오종환,½,496(-10),5.1,2.3,망사눈,"2021년 04월 18일 (일) 제9경주 서울 제 17일 맑음 양호 8% 17:30
국3등급 1200M 핸디캡 일반 R1~65 연령오픈"
2,3,14,원더풀딕시,한,수,5세,53,55,김옥성,최봉주,♠지대섭,1,520(-2),56.6,19.9,망사눈,"2021년 04월 18일 (일) 제9경주 서울 제 17일 맑음 양호 8% 17:30
국3등급 1200M 핸디캡 일반 R1~65 연령오픈"
3,4,12,금로열,한,수,5세,*52,51,이현종,우창구,배태곤,1½,453(-6),26.1,3.0,"반가지큰, 눈가면","2021년 04월 18일 (일) 제9경주 서울 제 17일 맑음 양호 8% 17:30
국3등급 1200M 핸디캡 일반 R1~65 연령오픈"
4,5,10,영화즈플라잉,한,암,5세,*52,55,박태종,최봉주,김정철,½,494(28),3.6,2.0,계란형큰,"2021년 04월 18일 (일) 제9경주 서울 제 17일 맑음 양호 8% 17:30
국3등급 1200M 핸디캡 일반 R1~65 연령오픈"
5,6,8,블루파이어,한,거,5세,*52,51,김동수,전승규,♠이관형,½,520(5),8.8,3.3,"망사눈, Triabit","2021년 04월 18일 (일) 제9경주 서울 제 17일 맑음 양호 8% 17:30
국3등급 1200M 핸디캡 일반 R1~65 연령오픈"
6,7,4,스트라이드업,한,거,5세,51,51,다비드,서범석,♠청팅콩,¾,508(-1),34.0,3.2,"계란형큰, 망사","2021년 04월 18일 (일) 제9경주 서울 제 17일 맑음 양호 8% 17:30
국3등급 1200M 핸디캡 일반 R1~65 연령오픈"
7,8,1,이스트킹덤,한,수,6세,57,63,장추열,정호익,김영구,1¼,519(-6),55.1,11.9,망사,"2021년 04월 18일 (일) 제9경주 서울 제 17일 맑음 양호 8% 17:30
국3등급 1200M 핸디캡 일반 R1~65 연령오픈"
8,9,7,트라이선더,한,거,5세,58,65,김정준,박종곤,이웅열,¾,480(8),189.2,12.6,"망사눈,승인편자-","2021년 04월 18일 (일) 제9경주 서울 제 17일 맑음 양호 8% 17:30
국3등급 1200M 핸디캡 일반 R1~65 연령오픈"
9,10,6,마이티럭,한,암,5세,*52,51,김용근,서홍수,♠조병태,½,477(1),122.9,12.5,,"2021년 04월 18일 (일) 제9경주 서울 제 17일 맑음 양호 8% 17:30
국3등급 1200M 핸디캡 일반 R1~65 연령오픈"
10,11,13,메니챔프,한,수,4세,53,55,정정희,안병기,♠조명식,¾,459(-3),10.5,1.4,계란형큰,"2021년 04월 18일 (일) 제9경주 서울 제 17일 맑음 양호 8% 17:30
국3등급 1200M 핸디캡 일반 R1~65 연령오픈"
11,12,2,티아고터치,한,수,6세,56,61,최원준,박천서,손학봉,6,463(0),49.5,4.6,"망사눈, Triabit","2021년 04월 18일 (일) 제9경주 서울 제 17일 맑음 양호 8% 17:30
국3등급 1200M 핸디캡 일반 R1~65 연령오픈"
12,13,3,댄싱블레이드,한,암,6세,53.5,60,문정균,임채덕,♠김형란,6,461(-10),150.8,35.8,"계란형큰, 망사눈","2021년 04월 18일 (일) 제9경주 서울 제 17일 맑음 양호 8% 17:30
국3등급 1200M 핸디캡 일반 R1~65 연령오픈"
13,,9,매치퀸,한,암,5세,53.5,60,이용호,서인석,고재완,출전제외,486(8),----,----,,"2021년 04월 18일 (일) 제9경주 서울 제 17일 맑음 양호 8% 17:30
국3등급 1200M 핸디캡 일반 R1~65 연령오픈"
