,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,added_feature
0,1,14,럭키법전,한,수,4세,54.5,58,임기원,박재우,최기영,,515(-4),8.2,2.5,망사눈,"2021년 03월 21일 (일) 제13경주 서울 제 10일 맑음 건조 5% 17:00
국3등급 1200M 핸디캡 일반 R1~65 연령오픈"
1,2,11,고업,한,암,4세,54.5,62,이혁,이희영,김정성,½,544(-7),1.8,1.3,,"2021년 03월 21일 (일) 제13경주 서울 제 10일 맑음 건조 5% 17:00
국3등급 1200M 핸디캡 일반 R1~65 연령오픈"
2,3,13,글로벌선더,한,거,4세,*52,52,유승완,최상식,♠장재형,½,510(5),49.5,5.9,망사,"2021년 03월 21일 (일) 제13경주 서울 제 10일 맑음 건조 5% 17:00
국3등급 1200M 핸디캡 일반 R1~65 연령오픈"
3,4,9,연희일출,한,암,4세,*52,53,이준철,김대근,최병권,4,449(1),49.5,14.1,눈가면,"2021년 03월 21일 (일) 제13경주 서울 제 10일 맑음 건조 5% 17:00
국3등급 1200M 핸디캡 일반 R1~65 연령오픈"
4,5,3,서클댄서,한,암,7세,54.5,62,박태종,최봉주,이수행,2½,485(16),32.9,8.7,망사눈,"2021년 03월 21일 (일) 제13경주 서울 제 10일 맑음 건조 5% 17:00
국3등급 1200M 핸디캡 일반 R1~65 연령오픈"
5,6,6,가온포스,한,거,5세,58,65,김용근,안병기,♠김기종,½,491(2),46.7,3.1,망사눈,"2021년 03월 21일 (일) 제13경주 서울 제 10일 맑음 건조 5% 17:00
국3등급 1200M 핸디캡 일반 R1~65 연령오픈"
6,7,8,제마특급,한,암,5세,*52,51,문정균,조현수,♠김봉겸,¾,487(10),281.7,8.3,망사,"2021년 03월 21일 (일) 제13경주 서울 제 10일 맑음 건조 5% 17:00
국3등급 1200M 핸디캡 일반 R1~65 연령오픈"
7,8,4,최강팀,한,수,4세,54.5,58,문세영,박대흥,♠박남성,1¾,511(-5),4.2,1.7,"계란형큰-,망사-","2021년 03월 21일 (일) 제13경주 서울 제 10일 맑음 건조 5% 17:00
국3등급 1200M 핸디캡 일반 R1~65 연령오픈"
8,9,7,탁트인,한,암,4세,*52,53,조상범,지용철,♠김광명,1¼,486(-4),13.2,3.4,망사눈,"2021년 03월 21일 (일) 제13경주 서울 제 10일 맑음 건조 5% 17:00
국3등급 1200M 핸디캡 일반 R1~65 연령오픈"
9,10,1,대군파워,한,거,5세,54,57,안토니오,최용구,♠표종순,½,479(4),9.4,2.0,혀끈,"2021년 03월 21일 (일) 제13경주 서울 제 10일 맑음 건조 5% 17:00
국3등급 1200M 핸디캡 일반 R1~65 연령오픈"
10,11,5,미르스톰,한,거,5세,53,61,(-3)임다빈,김동철,♠이월희,1¾,460(-1),160.8,5.5,망사눈,"2021년 03월 21일 (일) 제13경주 서울 제 10일 맑음 건조 5% 17:00
국3등급 1200M 핸디캡 일반 R1~65 연령오픈"
11,12,12,야호선더캣,한,수,5세,51,51,우에다,박재우,이태식,2,497(0),56.8,26.1,"반가지큰, 망사눈","2021년 03월 21일 (일) 제13경주 서울 제 10일 맑음 건조 5% 17:00
국3등급 1200M 핸디캡 일반 R1~65 연령오픈"
12,13,2,초인볼트,한,수,5세,*52,51,송재철,지용철,♠(주)디알엠씨티,3,544(-6),60.9,23.6,,"2021년 03월 21일 (일) 제13경주 서울 제 10일 맑음 건조 5% 17:00
국3등급 1200M 핸디캡 일반 R1~65 연령오픈"
13,14,10,교룡운우,한,수,5세,53.5,56,다비드,토니,♠(주)디알엠씨티,1,531(9),33.5,9.6,"혀보정큰+, 혀끈,계란형큰-,양털코-","2021년 03월 21일 (일) 제13경주 서울 제 10일 맑음 건조 5% 17:00
국3등급 1200M 핸디캡 일반 R1~65 연령오픈"
