,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,added_feature
0,1,3,최강게임,한,수,3세,56.5,,유승완,전승규,♠함춘,,486(-1),11.0,4.1,"망사눈+, Triabit,눈가면-","2021년 01월 15일 (금) 제4경주 서울 제 2일 맑음 양호 6% 10:20
국6등급 1300M 별정A 일반 R0~0 연령오픈"
1,2,2,정문짱,한,수,3세,56.5,,박을운,홍대유,김재영b,2½,485(-1),9999.9,20.3,"반가지큰+,망사눈+,눈가면-","2021년 01월 15일 (금) 제4경주 서울 제 2일 맑음 양호 6% 10:20
국6등급 1300M 별정A 일반 R0~0 연령오픈"
2,3,7,바잉블레이드,한,수,3세,56.5,,최범현,강환민,♠김형란,1,494(-11),55.2,6.8,"계란형큰, 망사눈","2021년 01월 15일 (금) 제4경주 서울 제 2일 맑음 양호 6% 10:20
국6등급 1300M 별정A 일반 R0~0 연령오픈"
3,4,12,대천얼짱,한,수,3세,56.5,,김용근,최봉주,김경민,5,495(-5),9.2,3.4,망사눈,"2021년 01월 15일 (금) 제4경주 서울 제 2일 맑음 양호 6% 10:20
국6등급 1300M 별정A 일반 R0~0 연령오픈"
4,5,8,후이넘,한,수,3세,56.5,,이기회,김동균,김영근,7+¾,494(-5),9999.9,9999.9,,"2021년 01월 15일 (금) 제4경주 서울 제 2일 맑음 양호 6% 10:20
국6등급 1300M 별정A 일반 R0~0 연령오픈"
5,6,9,통천대로,한,암,3세,54.5,,이준철,김대근,김경민,1,454(-15),9999.9,9999.9,,"2021년 01월 15일 (금) 제4경주 서울 제 2일 맑음 양호 6% 10:20
국6등급 1300M 별정A 일반 R0~0 연령오픈"
6,7,1,소중한기억,한,거,3세,56.5,,이철경,배휴준,♠이성님,코,458(-5),9999.9,9999.9,망사눈+,"2021년 01월 15일 (금) 제4경주 서울 제 2일 맑음 양호 6% 10:20
국6등급 1300M 별정A 일반 R0~0 연령오픈"
7,8,6,좋은관계,한,수,3세,56.5,,이현종,신삼영,유영준,¾,492(7),1.1,1.0,망사눈,"2021년 01월 15일 (금) 제4경주 서울 제 2일 맑음 양호 6% 10:20
국6등급 1300M 별정A 일반 R0~0 연령오픈"
8,9,10,장산사수대,한,수,4세,57,,빅투아르,이신영,♠김병진,6,426(-3),9999.9,9999.9,"계란형큰, 망사, 혀끈","2021년 01월 15일 (금) 제4경주 서울 제 2일 맑음 양호 6% 10:20
국6등급 1300M 별정A 일반 R0~0 연령오픈"
9,10,11,천탑,한,암,3세,54.5,,신형철,박천서,조금제,17,467(-6),9999.9,9999.9,망사눈,"2021년 01월 15일 (금) 제4경주 서울 제 2일 맑음 양호 6% 10:20
국6등급 1300M 별정A 일반 R0~0 연령오픈"
10,,5,라스트보스,한,수,3세,52.5,,(-4)김아현,지용철,♠김선식,실격,480(0),9999.9,9999.9,,"2021년 01월 15일 (금) 제4경주 서울 제 2일 맑음 양호 6% 10:20
국6등급 1300M 별정A 일반 R0~0 연령오픈"
11,,4,더퀸저스티스,한,암,3세,54.5,,송재철,이관호,♠(주)인펨,주행중지,464(11),9.2,3.4,"계란형큰, 망사, 혀끈","2021년 01월 15일 (금) 제4경주 서울 제 2일 맑음 양호 6% 10:20
국6등급 1300M 별정A 일반 R0~0 연령오픈"
