,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,added_feature
0,1,10,찰리스타일,미,수,4세,*52,67,송재철,임봉춘,(주)나스카,,535(-9),7.6,2.1,"반가지큰, 망사눈","2021년 04월 18일 (일) 제10경주 서울 제 17일 맑음 양호 8% 18:00
2등급 1200M 핸디캡 일반 R1~80 연령오픈"
1,2,8,메니히어로,한,수,4세,52,68,함완식,김동균,박정배,2,504(-7),2.9,1.6,"계란형큰, 망사눈","2021년 04월 18일 (일) 제10경주 서울 제 17일 맑음 양호 8% 18:00
2등급 1200M 핸디캡 일반 R1~80 연령오픈"
2,3,14,플로리다파워,미,암,5세,*52,71,문세영,이신영,♠태립,2½,497(-3),7.0,6.9,"망사눈, 승인편자","2021년 04월 18일 (일) 제10경주 서울 제 17일 맑음 양호 8% 18:00
2등급 1200M 핸디캡 일반 R1~80 연령오픈"
3,4,1,정조의꿈,한,거,5세,53.5,71,임기원,강성오,♠이관형,2½,470(14),11.7,4.2,"계란형큰, 눈가면","2021년 04월 18일 (일) 제10경주 서울 제 17일 맑음 양호 8% 18:00
2등급 1200M 핸디캡 일반 R1~80 연령오픈"
4,5,12,팔팔빅토리,한,거,6세,*52,67,김동수,박윤규,박덕희,1½,507(3),9999.9,23.7,망사눈,"2021년 04월 18일 (일) 제10경주 서울 제 17일 맑음 양호 8% 18:00
2등급 1200M 핸디캡 일반 R1~80 연령오픈"
5,6,5,마크스토리,미,거,4세,55,74,김용근,전승규,♠박웅진,1,481(-5),2.7,1.4,"계란형큰, 눈가면","2021년 04월 18일 (일) 제10경주 서울 제 17일 맑음 양호 8% 18:00
2등급 1200M 핸디캡 일반 R1~80 연령오픈"
6,7,9,대박행진,미,암,5세,52,72,유승완,이관호,최수군,목,435(-1),35.4,12.5,"반가지큰, 망사눈","2021년 04월 18일 (일) 제10경주 서울 제 17일 맑음 양호 8% 18:00
2등급 1200M 핸디캡 일반 R1~80 연령오픈"
7,8,7,정상스타,한,암,5세,51,67,박태종,정호익,♠정동진,3,485(-8),42.6,7.6,반가지큰,"2021년 04월 18일 (일) 제10경주 서울 제 17일 맑음 양호 8% 18:00
2등급 1200M 핸디캡 일반 R1~80 연령오픈"
8,9,2,천마,미,거,10세,54.5,73,김옥성,최봉주,조금제,3,459(1),181.0,26.4,망사눈,"2021년 04월 18일 (일) 제10경주 서울 제 17일 맑음 양호 8% 18:00
2등급 1200M 핸디캡 일반 R1~80 연령오픈"
9,10,4,피닉스선,한,거,8세,55.5,75,이현종,박대흥,남승현,1¼,483(4),19.4,3.2,"계란형큰+,승인편자+,반가지큰-","2021년 04월 18일 (일) 제10경주 서울 제 17일 맑음 양호 8% 18:00
2등급 1200M 핸디캡 일반 R1~80 연령오픈"
10,11,11,구름왕자,한,수,5세,52,68,김효정,박병일,박기태,½,474(0),3620.4,8.4,망사눈,"2021년 04월 18일 (일) 제10경주 서울 제 17일 맑음 양호 8% 18:00
2등급 1200M 핸디캡 일반 R1~80 연령오픈"
11,12,6,레드블레이드,한,거,5세,56,76,조상범,임채덕,♠김형란,코,503(8),9999.9,19.1,"망사눈, Triabit","2021년 04월 18일 (일) 제10경주 서울 제 17일 맑음 양호 8% 18:00
2등급 1200M 핸디캡 일반 R1~80 연령오픈"
12,13,3,문학아리아리,미,수,5세,57.5,79,이혁,박종곤,황봉기,코,493(-7),74.3,2.2,망사눈,"2021년 04월 18일 (일) 제10경주 서울 제 17일 맑음 양호 8% 18:00
2등급 1200M 핸디캡 일반 R1~80 연령오픈"
13,14,13,마이호크,한,수,5세,53.5,71,장추열,정호익,♠백국인,10,507(1),16.7,3.2,눈가면,"2021년 04월 18일 (일) 제10경주 서울 제 17일 맑음 양호 8% 18:00
2등급 1200M 핸디캡 일반 R1~80 연령오픈"
