,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,added_feature
0,1,1,좋은걸,한,암,3세,52.5,30,이준철,김대근,♠임동현,,438(-4),16.9,1.8,,"2021년 01월 29일 (금) 제7경주 서울 제 4일 맑음 다습 11% 13:15
국5등급 1200M 핸디캡 일반 R1~35 연령오픈"
1,2,6,구억마알,한,암,3세,52.5,30,최범현,안해양,임흥호,2½,451(10),2.0,1.8,망사,"2021년 01월 29일 (금) 제7경주 서울 제 4일 맑음 다습 11% 13:15
국5등급 1200M 핸디캡 일반 R1~35 연령오픈"
2,3,3,셋더페이스,한,암,5세,51,29,(-3)임다빈,정호익,윤지중,1½,501(-1),33.9,1.8,망사눈,"2021년 01월 29일 (금) 제7경주 서울 제 4일 맑음 다습 11% 13:15
국5등급 1200M 핸디캡 일반 R1~35 연령오픈"
3,4,2,글로벌골드,한,거,4세,56,32,이혁,최상식,♠장재형,1¾,476(-6),50.8,5.3,망사눈,"2021년 01월 29일 (금) 제7경주 서울 제 4일 맑음 다습 11% 13:15
국5등급 1200M 핸디캡 일반 R1~35 연령오픈"
4,5,5,땡벌,한,수,3세,55.5,32,장추열,박대흥,죽마조합,½,485(-2),2.0,1.8,"계란형큰, 망사","2021년 01월 29일 (금) 제7경주 서울 제 4일 맑음 다습 11% 13:15
국5등급 1200M 핸디캡 일반 R1~35 연령오픈"
5,6,8,위너블루,한,거,4세,55.5,31,임기원,우창구,전영범,4,485(-4),50.8,5.3,"망사눈, Triabit","2021년 01월 29일 (금) 제7경주 서울 제 4일 맑음 다습 11% 13:15
국5등급 1200M 핸디캡 일반 R1~35 연령오픈"
6,7,9,스트롱레드,한,암,4세,53,30,김동수,서범석,이성헌,2,492(17),50.8,5.3,,"2021년 01월 29일 (금) 제7경주 서울 제 4일 맑음 다습 11% 13:15
국5등급 1200M 핸디캡 일반 R1~35 연령오픈"
7,8,7,와일드우즈,한,거,4세,54.5,29,송재철,최용구,최동근,코,494(-7),50.8,5.3,망사눈,"2021년 01월 29일 (금) 제7경주 서울 제 4일 맑음 다습 11% 13:15
국5등급 1200M 핸디캡 일반 R1~35 연령오픈"
8,9,4,테라스피드,한,수,4세,53.5,27,조상범,박병일,선용호,1,454(-23),50.8,5.3,,"2021년 01월 29일 (금) 제7경주 서울 제 4일 맑음 다습 11% 13:15
국5등급 1200M 핸디캡 일반 R1~35 연령오픈"
9,10,10,용마루구,한,수,4세,54,28,이철경,우창구,장수영,2,509(3),50.8,5.3,망사눈,"2021년 01월 29일 (금) 제7경주 서울 제 4일 맑음 다습 11% 13:15
국5등급 1200M 핸디캡 일반 R1~35 연령오픈"
10,11,12,마루캐슬,한,암,4세,*52,27,다비드,손영표,류재욱,4,494(-11),50.8,5.3,"계란형큰, 망사","2021년 01월 29일 (금) 제7경주 서울 제 4일 맑음 다습 11% 13:15
국5등급 1200M 핸디캡 일반 R1~35 연령오픈"
11,12,11,실버디자인,한,암,6세,*52,24,조한별,김동철,♠양순희,2½,415(-1),50.8,5.3,"계란형큰, 망사눈","2021년 01월 29일 (금) 제7경주 서울 제 4일 맑음 다습 11% 13:15
국5등급 1200M 핸디캡 일반 R1~35 연령오픈"
