,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,added_feature
0,1,13,개나리송,한,거,5세,*52,82,조상범,박대흥,김원숙,,519(4),29.7,3.4,망사,"2021년 05월 16일 (일) 제10경주 서울 제 25일 비 불량 18:00
1등급 1200M 핸디캡 일반 R1~140 연령오픈"
1,2,14,엠제이파워,미,거,5세,52.5,98,임기원,김동균,♠박정재,2,513(2),12.8,1.3,,"2021년 05월 16일 (일) 제10경주 서울 제 25일 비 불량 18:00
1등급 1200M 핸디캡 일반 R1~140 연령오픈"
2,3,5,어나더스마트원,미,거,7세,53,99,함완식,이관호,♠박남성,5,498(0),126.2,1.8,망사,"2021년 05월 16일 (일) 제10경주 서울 제 25일 비 불량 18:00
1등급 1200M 핸디캡 일반 R1~140 연령오픈"
3,4,10,화기,미,암,5세,51,83,우에다,이관호,황은호,½,475(-1),87.6,9.4,"반가지큰, 망사눈","2021년 05월 16일 (일) 제10경주 서울 제 25일 비 불량 18:00
1등급 1200M 핸디캡 일반 R1~140 연령오픈"
4,5,1,플레이시스투고,미,거,7세,53,99,김정준,배대선,이미양,¾,459(-4),169.4,31.5,,"2021년 05월 16일 (일) 제10경주 서울 제 25일 비 불량 18:00
1등급 1200M 핸디캡 일반 R1~140 연령오픈"
5,6,8,울트라펀치,미,거,5세,51,92,정정희,안병기,♠조명식,목,497(9),32.4,7.2,"계란형큰, 망사눈","2021년 05월 16일 (일) 제10경주 서울 제 25일 비 불량 18:00
1등급 1200M 핸디캡 일반 R1~140 연령오픈"
6,7,3,야호스마트캣,한,거,6세,51,95,다비드,박재우,이태식,3,480(3),23.9,6.7,"망사, 반가지큰","2021년 05월 16일 (일) 제10경주 서울 제 25일 비 불량 18:00
1등급 1200M 핸디캡 일반 R1~140 연령오픈"
7,8,12,브라이트캣,미,수,7세,52,97,문정균,곽영효,이중연,1,480(11),390.8,9.7,망사눈,"2021년 05월 16일 (일) 제10경주 서울 제 25일 비 불량 18:00
1등급 1200M 핸디캡 일반 R1~140 연령오픈"
8,9,9,문학쓰나미,미,수,5세,51,88,(-2)임다빈,정호익,권경자,1½,496(-7),60.5,10.5,눈가면,"2021년 05월 16일 (일) 제10경주 서울 제 25일 비 불량 18:00
1등급 1200M 핸디캡 일반 R1~140 연령오픈"
9,10,4,해후,한,수,6세,*52,88,김동수,조현수,♠김선식,코,453(-6),35.8,24.6,,"2021년 05월 16일 (일) 제10경주 서울 제 25일 비 불량 18:00
1등급 1200M 핸디캡 일반 R1~140 연령오픈"
10,11,2,컴플리트스윕,한,수,6세,*52,95,빅투아르,조현수,♠장석영,1,522(-3),4.1,2.6,계란형큰,"2021년 05월 16일 (일) 제10경주 서울 제 25일 비 불량 18:00
1등급 1200M 핸디캡 일반 R1~140 연령오픈"
11,,11,이스트제트,한,거,4세,58,109,먼로,서인석,김영구,실격,496(-2),1.4,1.2,"계란형큰, 눈가면","2021년 05월 16일 (일) 제10경주 서울 제 25일 비 불량 18:00
1등급 1200M 핸디캡 일반 R1~140 연령오픈"
12,,6,리드머니,한,암,7세,51,86,박태종,박윤규,박덕희,주행중지,489(-3),28.2,5.8,"계란형큰, 망사눈","2021년 05월 16일 (일) 제10경주 서울 제 25일 비 불량 18:00
1등급 1200M 핸디캡 일반 R1~140 연령오픈"
13,,7,런닝스톰,한,수,6세,51,88,방춘식,김점오,박재범,주행중지,460(-2),390.8,7.8,망사눈,"2021년 05월 16일 (일) 제10경주 서울 제 25일 비 불량 18:00
1등급 1200M 핸디캡 일반 R1~140 연령오픈"
