,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,added_feature
0,1,7,큐피드가이,미,거,5세,54,78,(-3)임다빈,박천서,♠서순배,,443(-7),7.9,7.2,"반가지큰, 망사눈, 혀끈","2021년 01월 29일 (금) 제10경주 서울 제 4일 맑음 다습 11% 14:40
2등급 1200M 핸디캡 일반 R1~80 연령오픈"
1,2,1,대군천하,미,수,5세,55.5,75,안토니오,최용구,표종진,½,571(1),5.4,1.8,"반가지큰, 눈가면","2021년 01월 29일 (금) 제10경주 서울 제 4일 맑음 다습 11% 14:40
2등급 1200M 핸디캡 일반 R1~80 연령오픈"
2,3,12,라온탑맨,한,거,4세,55,74,최범현,박종곤,♠라온건설,목,422(5),7.9,2.4,망사눈,"2021년 01월 29일 (금) 제10경주 서울 제 4일 맑음 다습 11% 14:40
2등급 1200M 핸디캡 일반 R1~80 연령오픈"
3,4,8,흥행질주,한,수,4세,52.5,69,이준철,김대근,♠고광숙,½,468(5),7.9,2.4,망사눈,"2021년 01월 29일 (금) 제10경주 서울 제 4일 맑음 다습 11% 14:40
2등급 1200M 핸디캡 일반 R1~80 연령오픈"
4,5,6,대군제패,미,수,5세,52.5,69,먼로,구자흥,♠표종순,2½,506(16),11.9,9999.9,"망사눈, 승인편자","2021년 01월 29일 (금) 제10경주 서울 제 4일 맑음 다습 11% 14:40
2등급 1200M 핸디캡 일반 R1~80 연령오픈"
5,6,10,킹즈스텝,호,수,5세,52.5,69,이현종,박재우,♠오종택,1,499(3),7.9,2.4,망사눈,"2021년 01월 29일 (금) 제10경주 서울 제 4일 맑음 다습 11% 14:40
2등급 1200M 핸디캡 일반 R1~80 연령오픈"
6,7,9,킬리의제왕,미,수,6세,57,78,신형철,송문길,(주)나스카,3,525(7),11.9,9999.9,"반가지큰, 망사눈","2021년 01월 29일 (금) 제10경주 서울 제 4일 맑음 다습 11% 14:40
2등급 1200M 핸디캡 일반 R1~80 연령오픈"
7,8,5,거센질주,한,암,4세,*52,69,박을운,이신영,강석대,1¼,480(4),9.9,2.4,"계란형큰, 망사눈","2021년 01월 29일 (금) 제10경주 서울 제 4일 맑음 다습 11% 14:40
2등급 1200M 핸디캡 일반 R1~80 연령오픈"
8,9,4,대완마,한,암,5세,*52,68,조한별,서인석,이긍열,3,522(0),11.9,9999.9,망사눈,"2021년 01월 29일 (금) 제10경주 서울 제 4일 맑음 다습 11% 14:40
2등급 1200M 핸디캡 일반 R1~80 연령오픈"
9,10,2,원더풀트루스,한,암,5세,53.5,75,다비드,서홍수,지경미,3,457(-6),11.9,1.0,,"2021년 01월 29일 (금) 제10경주 서울 제 4일 맑음 다습 11% 14:40
2등급 1200M 핸디캡 일반 R1~80 연령오픈"
10,11,11,초인마,한,수,6세,53.5,79,(-4)김아현,이관호,♠박남성,1,502(-23),7.9,9999.9,"계란형큰, 망사","2021년 01월 29일 (금) 제10경주 서울 제 4일 맑음 다습 11% 14:40
2등급 1200M 핸디캡 일반 R1~80 연령오픈"
11,,3,예상백승,한,암,7세,*52,68,김효정,우창구,이장한,출전제외,0(0),----,----,,"2021년 01월 29일 (금) 제10경주 서울 제 4일 맑음 다습 11% 14:40
2등급 1200M 핸디캡 일반 R1~80 연령오픈"
