,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,added_feature
0,1,8,이스트질주,한,수,3세,53.5,,(-3)임다빈,정호익,김영구,,467(-1),3.3,1.1,눈가면,"2021년 03월 21일 (일) 제3경주 서울 제 10일 맑음 양호 5% 11:35
국6등급 1300M 별정A 일반 R0~0 연령오픈"
1,2,2,선더챔프,한,수,3세,56.5,,함완식,홍대유,최동근,코,464(1),6.4,1.6,,"2021년 03월 21일 (일) 제3경주 서울 제 10일 맑음 양호 5% 11:35
국6등급 1300M 별정A 일반 R0~0 연령오픈"
2,3,6,좋은관계,한,수,3세,56.5,,김정준,신삼영,유영준,6,496(4),6.1,2.7,망사눈-,"2021년 03월 21일 (일) 제3경주 서울 제 10일 맑음 양호 5% 11:35
국6등급 1300M 별정A 일반 R0~0 연령오픈"
3,4,3,보고또보고,한,거,4세,57,,우에다,임봉춘,김진태a,4,509(1),7.1,2.4,망사-,"2021년 03월 21일 (일) 제3경주 서울 제 10일 맑음 양호 5% 11:35
국6등급 1300M 별정A 일반 R0~0 연령오픈"
4,5,1,승승파워,한,수,3세,56.5,,박병윤,박천서,이진경,½,446(-1),61.8,39.3,"반가지큰, 망사눈, 혀끈","2021년 03월 21일 (일) 제3경주 서울 제 10일 맑음 양호 5% 11:35
국6등급 1300M 별정A 일반 R0~0 연령오픈"
5,6,14,빅레드,한,수,3세,56.5,,이용호,서인석,홍상기,¾,478(5),4.6,2.1,자극판,"2021년 03월 21일 (일) 제3경주 서울 제 10일 맑음 양호 5% 11:35
국6등급 1300M 별정A 일반 R0~0 연령오픈"
6,7,10,리얼콩코드,한,암,3세,54.5,,송재철,신삼영,이진경,코,442(7),18.8,5.2,망사눈,"2021년 03월 21일 (일) 제3경주 서울 제 10일 맑음 양호 5% 11:35
국6등급 1300M 별정A 일반 R0~0 연령오픈"
7,8,7,거센질풍,한,수,3세,56.5,,안토니오,이신영,강석대,1¼,494(7),12.5,2.1,"계란형큰+, 망사눈","2021년 03월 21일 (일) 제3경주 서울 제 10일 맑음 양호 5% 11:35
국6등급 1300M 별정A 일반 R0~0 연령오픈"
8,9,5,로열천지,한,거,4세,57,,이동국,박병일,이장호,3,535(-2),174.3,69.1,계란형큰,"2021년 03월 21일 (일) 제3경주 서울 제 10일 맑음 양호 5% 11:35
국6등급 1300M 별정A 일반 R0~0 연령오픈"
9,10,9,베스트마루,한,수,3세,56.5,,조상범,이관호,베스트샤인조합,3,464(8),142.4,69.4,망사눈,"2021년 03월 21일 (일) 제3경주 서울 제 10일 맑음 양호 5% 11:35
국6등급 1300M 별정A 일반 R0~0 연령오픈"
10,11,13,새내윈,한,수,3세,56.5,,최범현,홍대유,♠문금철,½,484(15),11.7,9.7,망사눈,"2021년 03월 21일 (일) 제3경주 서울 제 10일 맑음 양호 5% 11:35
국6등급 1300M 별정A 일반 R0~0 연령오픈"
11,12,11,문학포리스트,한,수,3세,56.5,,빅투아르,박재우,황봉기,10,494(-2),112.7,29.4,망사눈+,"2021년 03월 21일 (일) 제3경주 서울 제 10일 맑음 양호 5% 11:35
국6등급 1300M 별정A 일반 R0~0 연령오픈"
12,13,4,슈퍼제니,한,거,4세,57,,김옥성,박희철,선우패션,½,489(-5),215.5,47.4,"계란형큰, 망사눈","2021년 03월 21일 (일) 제3경주 서울 제 10일 맑음 양호 5% 11:35
국6등급 1300M 별정A 일반 R0~0 연령오픈"
13,14,12,머니라인,한,수,4세,57,,김효정,배대선,박상헌,13,518(-19),105.3,18.6,망사눈,"2021년 03월 21일 (일) 제3경주 서울 제 10일 맑음 양호 5% 11:35
국6등급 1300M 별정A 일반 R0~0 연령오픈"
