,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,added_feature
0,1,10,라온퍼스트,한,암,4세,51.5,71,박태종,박종곤,♠라온산업개발(주),,446(-1),4.0,2.4,"반가지큰, 망사눈","2021년 04월 04일 (일) 제10경주 서울 제 13일 흐림 포화 16% 18:00
2등급 1400M 핸디캡 일반 R1~80 연령오픈"
1,2,4,흥복드림,미,거,5세,58,80,이준철,김대근,♠고광숙,4,517(4),12.8,5.1,,"2021년 04월 04일 (일) 제10경주 서울 제 13일 흐림 포화 16% 18:00
2등급 1400M 핸디캡 일반 R1~80 연령오픈"
2,3,9,골드해머,호,수,6세,51,66,우에다,송문길,(주)나스카,¾,513(0),156.2,4.5,,"2021년 04월 04일 (일) 제10경주 서울 제 13일 흐림 포화 16% 18:00
2등급 1400M 핸디캡 일반 R1~80 연령오픈"
3,4,5,대군제패,미,수,5세,52.5,69,먼로,구자흥,♠표종순,1,509(3),4.7,1.5,"승인편자,눈가면+,망사눈-","2021년 04월 04일 (일) 제10경주 서울 제 13일 흐림 포화 16% 18:00
2등급 1400M 핸디캡 일반 R1~80 연령오픈"
4,5,3,갤럽컬린,미,거,5세,54,72,이혁,김점오,♠이성인,¾,506(-2),5.5,1.5,"계란형큰, 망사눈","2021년 04월 04일 (일) 제10경주 서울 제 13일 흐림 포화 16% 18:00
2등급 1400M 핸디캡 일반 R1~80 연령오픈"
5,6,12,레전드스톰,한,수,4세,52.5,69,장추열,정호익,♠양순희,코,525(-9),8.0,2.4,,"2021년 04월 04일 (일) 제10경주 서울 제 13일 흐림 포화 16% 18:00
2등급 1400M 핸디캡 일반 R1~80 연령오픈"
6,7,11,선더마크,미,암,5세,56,80,이현종,박대흥,우순근,¾,515(-12),12.9,5.1,"망사+,망사눈-","2021년 04월 04일 (일) 제10경주 서울 제 13일 흐림 포화 16% 18:00
2등급 1400M 핸디캡 일반 R1~80 연령오픈"
7,8,6,히비키,한,거,7세,53,70,하정훈,신삼영,♠요시다 테루야,코,487(5),31.9,6.9,,"2021년 04월 04일 (일) 제10경주 서울 제 13일 흐림 포화 16% 18:00
2등급 1400M 핸디캡 일반 R1~80 연령오픈"
8,9,14,빅이어,한,암,6세,51,67,김용근,송문길,최몽주,3,526(-10),94.7,6.4,,"2021년 04월 04일 (일) 제10경주 서울 제 13일 흐림 포화 16% 18:00
2등급 1400M 핸디캡 일반 R1~80 연령오픈"
9,10,2,세명기상,한,수,5세,*52,66,조한별,신삼영,이기철,2½,500(-1),6.2,2.8,,"2021년 04월 04일 (일) 제10경주 서울 제 13일 흐림 포화 16% 18:00
2등급 1400M 핸디캡 일반 R1~80 연령오픈"
10,11,13,맘보칸,한,수,6세,51,66,(-4)김아현,박재우,김세권,½,486(-1),223.2,18.8,"반가지큰, 망사눈","2021년 04월 04일 (일) 제10경주 서울 제 13일 흐림 포화 16% 18:00
2등급 1400M 핸디캡 일반 R1~80 연령오픈"
11,12,8,기동대장,한,거,6세,51,56,김동수,김점오,박재범,4,502(5),156.2,44.2,망사눈,"2021년 04월 04일 (일) 제10경주 서울 제 13일 흐림 포화 16% 18:00
2등급 1400M 핸디캡 일반 R1~80 연령오픈"
12,13,7,골든블랙,미,거,6세,52,51,조상범,서인석,유영준,2½,536(12),223.2,25.5,,"2021년 04월 04일 (일) 제10경주 서울 제 13일 흐림 포화 16% 18:00
2등급 1400M 핸디캡 일반 R1~80 연령오픈"
13,14,1,크레이지팩터,호,수,6세,52.5,69,이철경,강환민,서창식,12,520(8),10.0,4.5,"계란형큰, 망사","2021년 04월 04일 (일) 제10경주 서울 제 13일 흐림 포화 16% 18:00
2등급 1400M 핸디캡 일반 R1~80 연령오픈"
