,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,added_feature
0,1,3,천총,한,수,4세,57,,최범현,최봉주,조금제,,474(6),4.8,2.2,망사눈,"2021년 04월 18일 (일) 제1경주 서울 제 17일 맑음 양호 9% 10:45
국6등급 1200M 별정A 일반 R0~0 연령오픈"
1,2,10,일향달마,한,암,3세,55,,조상범,조현수,이창모,1¼,454(-10),7.9,2.1,망사,"2021년 04월 18일 (일) 제1경주 서울 제 17일 맑음 양호 9% 10:45
국6등급 1200M 별정A 일반 R0~0 연령오픈"
2,3,2,케이엔특급,한,거,3세,57,,장추열,박대흥,조경수,1¾,449(-12),22.7,3.1,망사,"2021년 04월 18일 (일) 제1경주 서울 제 17일 맑음 양호 9% 10:45
국6등급 1200M 별정A 일반 R0~0 연령오픈"
3,4,6,다시두손,한,암,4세,55,,안토니오,박재우,이도명,1¼,477(5),3.8,1.7,눈가면,"2021년 04월 18일 (일) 제1경주 서울 제 17일 맑음 양호 9% 10:45
국6등급 1200M 별정A 일반 R0~0 연령오픈"
4,5,11,그린필스타,한,암,3세,55,,박태종,홍대유,김재영b,2,480(-8),2.4,1.1,"계란형큰, 망사","2021년 04월 18일 (일) 제1경주 서울 제 17일 맑음 양호 9% 10:45
국6등급 1200M 별정A 일반 R0~0 연령오픈"
5,6,7,미스양호,한,암,3세,55,,김동수,전승규,박기태,¾,464(1),8.9,1.7,"계란형큰, 망사","2021년 04월 18일 (일) 제1경주 서울 제 17일 맑음 양호 9% 10:45
국6등급 1200M 별정A 일반 R0~0 연령오픈"
6,7,13,멋진가이,한,거,3세,57,,문정균,최영주,이장운,½,435(7),203.0,23.4,,"2021년 04월 18일 (일) 제1경주 서울 제 17일 맑음 양호 9% 10:45
국6등급 1200M 별정A 일반 R0~0 연령오픈"
7,8,9,헤리티지,한,수,4세,57,,조한별,신삼영,♠이혜란,½,497(8),116.8,47.4,"망사+,눈가면-","2021년 04월 18일 (일) 제1경주 서울 제 17일 맑음 양호 9% 10:45
국6등급 1200M 별정A 일반 R0~0 연령오픈"
8,9,12,런던타이거,한,암,3세,55,,김효정,안해양,임흥호,1,427(-4),61.6,23.5,"계란형큰+, 망사눈","2021년 04월 18일 (일) 제1경주 서울 제 17일 맑음 양호 9% 10:45
국6등급 1200M 별정A 일반 R0~0 연령오픈"
9,10,1,부케팔로스,한,수,3세,57,,박상우,유재길,권택종,4,453(-16),56.8,170.7,망사,"2021년 04월 18일 (일) 제1경주 서울 제 17일 맑음 양호 9% 10:45
국6등급 1200M 별정A 일반 R0~0 연령오픈"
10,11,5,원모어카드,한,수,3세,53,,(-4)김아현,지용철,박시용,코,500(7),242.8,23.4,"계란형큰, 망사눈","2021년 04월 18일 (일) 제1경주 서울 제 17일 맑음 양호 9% 10:45
국6등급 1200M 별정A 일반 R0~0 연령오픈"
11,12,14,금아로버스트,한,암,4세,55,,안효리,이신영,♠금아산업(주),1¼,462(10),54.6,5.7,"계란형큰+, 망사","2021년 04월 18일 (일) 제1경주 서울 제 17일 맑음 양호 9% 10:45
국6등급 1200M 별정A 일반 R0~0 연령오픈"
12,13,8,샤이니퀸,한,암,4세,55,,김옥성,최영주,김찬영,½,461(-6),203.0,14.6,"계란형큰, 망사눈","2021년 04월 18일 (일) 제1경주 서울 제 17일 맑음 양호 9% 10:45
국6등급 1200M 별정A 일반 R0~0 연령오픈"
13,,4,마에스트로,한,수,3세,57,,우에다,박희철,우동희,출전제외,0(0),----,----,"계란형큰, 망사눈","2021년 04월 18일 (일) 제1경주 서울 제 17일 맑음 양호 9% 10:45
국6등급 1200M 별정A 일반 R0~0 연령오픈"
