,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,added_feature
0,1,5,미르캡틴,한,수,3세,56.5,,임기원,임봉춘,김은갑,,472(11),9999.9,3.2,망사,"2021년 01월 29일 (금) 제6경주 서울 제 4일 맑음 다습 11% 12:15
국6등급 1400M 별정A 일반 R0~0 연령오픈"
1,2,7,드림패션,한,수,4세,57,,김동수,박병일,드림커뮤니티,½,489(4),9999.9,3.2,,"2021년 01월 29일 (금) 제6경주 서울 제 4일 맑음 다습 11% 12:15
국6등급 1400M 별정A 일반 R0~0 연령오픈"
2,3,12,콜조이,한,거,3세,56.5,,최범현,곽영효,이미경,1¾,443(-2),9999.9,3.2,,"2021년 01월 29일 (금) 제6경주 서울 제 4일 맑음 다습 11% 12:15
국6등급 1400M 별정A 일반 R0~0 연령오픈"
3,4,2,누비고,한,수,3세,55.5,,(-1)문성혁,서인석,천병득,½,507(-16),9999.9,3.2,,"2021년 01월 29일 (금) 제6경주 서울 제 4일 맑음 다습 11% 12:15
국6등급 1400M 별정A 일반 R0~0 연령오픈"
4,5,4,새내초이스,한,암,4세,55,,이혁,홍대유,♠문금철,1½,454(5),9999.9,3.2,,"2021년 01월 29일 (금) 제6경주 서울 제 4일 맑음 다습 11% 12:15
국6등급 1400M 별정A 일반 R0~0 연령오픈"
5,6,6,히어로스피드,한,암,3세,54.5,,조상범,최용건,고재완,½,439(-12),9999.9,3.2,"계란형큰, 망사눈","2021년 01월 29일 (금) 제6경주 서울 제 4일 맑음 다습 11% 12:15
국6등급 1400M 별정A 일반 R0~0 연령오픈"
6,7,10,카우보이탱고,한,수,3세,56.5,,신형철,최상식,♠임동현,1¾,504(-2),9999.9,3.2,,"2021년 01월 29일 (금) 제6경주 서울 제 4일 맑음 다습 11% 12:15
국6등급 1400M 별정A 일반 R0~0 연령오픈"
7,8,3,새남의별,한,수,4세,53,,(-4)김아현,김동철,♠김선식,1½,473(-14),9999.9,3.2,망사,"2021년 01월 29일 (금) 제6경주 서울 제 4일 맑음 다습 11% 12:15
국6등급 1400M 별정A 일반 R0~0 연령오픈"
8,9,11,머니가락,한,거,3세,56.5,,장추열,배대선,박상헌,½,443(-17),9999.9,3.2,망사,"2021년 01월 29일 (금) 제6경주 서울 제 4일 맑음 다습 11% 12:15
국6등급 1400M 별정A 일반 R0~0 연령오픈"
9,10,1,유로아이,한,암,3세,54.5,,조한별,배휴준,♠오상철,5,481(7),9999.9,3.2,"망사눈+,망사-","2021년 01월 29일 (금) 제6경주 서울 제 4일 맑음 다습 11% 12:15
국6등급 1400M 별정A 일반 R0~0 연령오픈"
10,11,9,보디가드,한,수,3세,56.5,,빅투아르,조현수,(주)나스카,1,484(-9),9999.9,3.2,"계란형큰, 망사, 승인편자","2021년 01월 29일 (금) 제6경주 서울 제 4일 맑음 다습 11% 12:15
국6등급 1400M 별정A 일반 R0~0 연령오픈"
11,12,8,거센질풍,한,수,3세,56.5,,박을운,이신영,강석대,1¾,487(-5),9999.9,3.2,망사눈,"2021년 01월 29일 (금) 제6경주 서울 제 4일 맑음 다습 11% 12:15
국6등급 1400M 별정A 일반 R0~0 연령오픈"
