,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,added_feature
0,1,9,화이트참,한,수,3세,57,35,김동수,전승규,김세민,,472(-1),5.1,1.8,"계란형큰,눈가면+","2021년 03월 07일 (일) 제7경주 서울 제 8일 맑음 다습 11% 14:00
국5등급 1400M 핸디캡 일반 R1~35 연령오픈"
1,2,3,제다이,한,암,3세,55,35,문세영,송문길,(주)나스카,코,473(0),2.3,1.2,망사,"2021년 03월 07일 (일) 제7경주 서울 제 8일 맑음 다습 11% 14:00
국5등급 1400M 핸디캡 일반 R1~35 연령오픈"
2,3,7,하루온,한,암,4세,52.5,29,먼로,박병일,♠임동현,2,466(4),7.9,1.8,,"2021년 03월 07일 (일) 제7경주 서울 제 8일 맑음 다습 11% 14:00
국5등급 1400M 핸디캡 일반 R1~35 연령오픈"
3,4,4,스타블레이드,한,수,3세,55.5,32,안토니오,토니,♠김형란,½,487(5),2.7,1.9,"계란형큰, 망사눈,혀끈+","2021년 03월 07일 (일) 제7경주 서울 제 8일 맑음 다습 11% 14:00
국5등급 1400M 핸디캡 일반 R1~35 연령오픈"
4,5,13,샌드파워,한,수,4세,54,28,함완식,최상식,강석대,1,508(2),279.2,8.9,,"2021년 03월 07일 (일) 제7경주 서울 제 8일 맑음 다습 11% 14:00
국5등급 1400M 핸디캡 일반 R1~35 연령오픈"
5,6,10,티케파이어,한,수,4세,55,30,유승완,최영주,손병현,2,506(-5),105.0,9.4,망사눈,"2021년 03월 07일 (일) 제7경주 서울 제 8일 맑음 다습 11% 14:00
국5등급 1400M 핸디캡 일반 R1~35 연령오픈"
6,7,12,서던맨,한,거,5세,55,30,빅투아르,홍대유,♠이경희,3,472(1),93.1,4.8,"양털코, 혀끈","2021년 03월 07일 (일) 제7경주 서울 제 8일 맑음 다습 11% 14:00
국5등급 1400M 핸디캡 일반 R1~35 연령오픈"
7,8,2,더킹클래스,한,거,4세,54,28,박현우,안해양,임정균,1½,469(8),209.4,21.5,망사눈,"2021년 03월 07일 (일) 제7경주 서울 제 8일 맑음 다습 11% 14:00
국5등급 1400M 핸디캡 일반 R1~35 연령오픈"
8,9,8,럭키클럽,한,수,3세,55.5,32,이혁,서홍수,이본희,½,455(9),36.4,2.9,,"2021년 03월 07일 (일) 제7경주 서울 제 8일 맑음 다습 11% 14:00
국5등급 1400M 핸디캡 일반 R1~35 연령오픈"
9,10,14,백두거포,한,거,5세,55,30,조상범,구자흥,♠김봉겸,코,473(-5),264.2,111.2,"자극판+,계란형큰+,망사+,반가지큰-","2021년 03월 07일 (일) 제7경주 서울 제 8일 맑음 다습 11% 14:00
국5등급 1400M 핸디캡 일반 R1~35 연령오픈"
10,11,1,하이퍼카,한,거,4세,56,32,김효정,배대선,장석은,2½,448(-16),21.4,3.5,,"2021년 03월 07일 (일) 제7경주 서울 제 8일 맑음 다습 11% 14:00
국5등급 1400M 핸디캡 일반 R1~35 연령오픈"
11,12,11,선더머니,한,거,6세,51,21,다비드,손영표,박성구,1¼,473(8),191.8,20.4,"반가지큰, 혀끈","2021년 03월 07일 (일) 제7경주 서울 제 8일 맑음 다습 11% 14:00
국5등급 1400M 핸디캡 일반 R1~35 연령오픈"
12,13,6,러피언파크,한,거,4세,53,26,박태종,김동철,박종율,1,483(9),103.4,16.2,망사눈,"2021년 03월 07일 (일) 제7경주 서울 제 8일 맑음 다습 11% 14:00
국5등급 1400M 핸디캡 일반 R1~35 연령오픈"
13,14,5,메이플문,미,수,5세,52,24,권석원,유재길,곽승용,6,481(9),1226.5,182.5,,"2021년 03월 07일 (일) 제7경주 서울 제 8일 맑음 다습 11% 14:00
국5등급 1400M 핸디캡 일반 R1~35 연령오픈"
