,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,added_feature
0,1,2,영광의미소,한,암,3세,53,29,임기원,박재우,♠변창덕,,453(0),3.0,1.5,망사,"2021년 03월 28일 (일) 제11경주 서울 제 11일 흐림 포화 18% 16:00
국5등급 1200M 핸디캡 일반 R1~35 연령오픈 암"
1,2,6,산뜻한스침,한,암,4세,54.5,31,문세영,안병기,♠우태율,3,477(1),6.8,1.8,"계란형큰, 망사눈","2021년 03월 28일 (일) 제11경주 서울 제 11일 흐림 포화 18% 16:00
국5등급 1200M 핸디캡 일반 R1~35 연령오픈 암"
2,3,4,포에버원,한,암,4세,54.5,31,최범현,박종곤,강태구,4,481(-1),6.5,1.5,망사눈,"2021년 03월 28일 (일) 제11경주 서울 제 11일 흐림 포화 18% 16:00
국5등급 1200M 핸디캡 일반 R1~35 연령오픈 암"
3,4,5,최고캠프,한,암,4세,55,32,빅투아르,리카디,♠함춘,½,490(-6),3.1,1.4,망사눈,"2021년 03월 28일 (일) 제11경주 서울 제 11일 흐림 포화 18% 16:00
국5등급 1200M 핸디캡 일반 R1~35 연령오픈 암"
4,5,12,원앤온리,한,암,4세,52.5,27,방춘식,지용철,♠조용학,½,493(-1),213.1,45.9,눈가면,"2021년 03월 28일 (일) 제11경주 서울 제 11일 흐림 포화 18% 16:00
국5등급 1200M 핸디캡 일반 R1~35 연령오픈 암"
5,6,10,포트스원,한,암,3세,52,29,(-1)문성혁,서인석,조창규,½,494(9),31.3,8.7,눈가면,"2021년 03월 28일 (일) 제11경주 서울 제 11일 흐림 포화 18% 16:00
국5등급 1200M 핸디캡 일반 R1~35 연령오픈 암"
6,7,3,아마로네,한,암,6세,53,28,조한별,임봉춘,지앤지프로덕션,머리,441(-4),53.4,8.2,"반가지큰, 망사눈","2021년 03월 28일 (일) 제11경주 서울 제 11일 흐림 포화 18% 16:00
국5등급 1200M 핸디캡 일반 R1~35 연령오픈 암"
7,8,7,런던퀸,한,암,3세,53.5,30,이혁,안해양,임흥호,2,463(-3),5.9,3.1,,"2021년 03월 28일 (일) 제11경주 서울 제 11일 흐림 포화 18% 16:00
국5등급 1200M 핸디캡 일반 R1~35 연령오픈 암"
8,9,14,화려,한,암,4세,54,30,박현우,이관호,황은호,3,451(-13),353.5,53.3,"계란형큰, 망사눈","2021년 03월 28일 (일) 제11경주 서울 제 11일 흐림 포화 18% 16:00
국5등급 1200M 핸디캡 일반 R1~35 연령오픈 암"
9,10,1,프리마니케,한,암,5세,52,26,이용호,서인석,천병득,½,462(-6),37.8,4.1,"계란형큰, 망사눈","2021년 03월 28일 (일) 제11경주 서울 제 11일 흐림 포화 18% 16:00
국5등급 1200M 핸디캡 일반 R1~35 연령오픈 암"
10,11,13,원더플레이스,한,암,4세,53,28,김효정,우창구,이장운,½,444(-4),77.5,12.3,망사눈,"2021년 03월 28일 (일) 제11경주 서울 제 11일 흐림 포화 18% 16:00
국5등급 1200M 핸디캡 일반 R1~35 연령오픈 암"
11,12,8,기로,한,암,5세,52,26,이강서,유재길,전기섭,4,438(0),156.8,28.5,"계란형큰, 망사눈","2021년 03월 28일 (일) 제11경주 서울 제 11일 흐림 포화 18% 16:00
국5등급 1200M 핸디캡 일반 R1~35 연령오픈 암"
12,13,11,당찬바람,한,암,4세,*52,25,김귀배,이희영,김재덕,6,450(11),72.3,6.5,망사눈,"2021년 03월 28일 (일) 제11경주 서울 제 11일 흐림 포화 18% 16:00
국5등급 1200M 핸디캡 일반 R1~35 연령오픈 암"
13,14,9,초강국,한,암,4세,52.5,27,하정훈,홍대유,김종철,500,491(-4),160.8,34.2,망사눈,"2021년 03월 28일 (일) 제11경주 서울 제 11일 흐림 포화 18% 16:00
국5등급 1200M 핸디캡 일반 R1~35 연령오픈 암"
