,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,added_feature
0,1,14,안양옥센,미,거,4세,54,38,이현종,구자흥,(주)에이에프피,,471(-8),9999.9,9999.9,"자극판, 계란형큰, 망사눈","2021년 02월 05일 (금) 제10경주 서울 제 5일 맑음 다습 10% 14:40
혼4등급 1400M 별정B 일반 R1~50 연령오픈"
1,2,13,볼트맨,미,거,3세,53.5,38,박현우,김동균,최지욱,1,521(11),3.5,1.4,눈가면,"2021년 02월 05일 (금) 제10경주 서울 제 5일 맑음 다습 10% 14:40
혼4등급 1400M 별정B 일반 R1~50 연령오픈"
2,3,4,럭키훈,미,거,3세,53.5,38,유승완,전승규,최기영,6,481(9),404.0,9999.9,"계란형큰+,망사눈+,혀끈-","2021년 02월 05일 (금) 제10경주 서울 제 5일 맑음 다습 10% 14:40
혼4등급 1400M 별정B 일반 R1~50 연령오픈"
3,4,9,디케이아리아,미,거,4세,54,38,다비드,구자흥,표종진,4,480(14),404.0,9999.9,"망사눈, 승인편자","2021년 02월 05일 (금) 제10경주 서울 제 5일 맑음 다습 10% 14:40
혼4등급 1400M 별정B 일반 R1~50 연령오픈"
4,5,3,파인터치,미,수,4세,57,47,함완식,홍대유,최동근,1¼,432(10),202.0,1.4,,"2021년 02월 05일 (금) 제10경주 서울 제 5일 맑음 다습 10% 14:40
혼4등급 1400M 별정B 일반 R1~50 연령오픈"
5,6,6,문학앙코르,미,수,3세,53.5,38,장추열,정호익,권경자,¾,527(-15),9999.9,9999.9,"계란형큰, 망사눈","2021년 02월 05일 (금) 제10경주 서울 제 5일 맑음 다습 10% 14:40
혼4등급 1400M 별정B 일반 R1~50 연령오픈"
6,7,10,소울메리트,미,수,4세,58,50,송재철,안병기,♠박남성,1,506(-5),3.5,1.4,망사눈,"2021년 02월 05일 (금) 제10경주 서울 제 5일 맑음 다습 10% 14:40
혼4등급 1400M 별정B 일반 R1~50 연령오픈"
7,8,7,켄터키망치,미,거,4세,54,36,우에다,강환민,지앤지프로덕션,목,477(-2),404.0,9999.9,"계란형큰, 망사","2021년 02월 05일 (금) 제10경주 서울 제 5일 맑음 다습 10% 14:40
혼4등급 1400M 별정B 일반 R1~50 연령오픈"
8,9,12,흥과기쁨,미,수,3세,53.5,37,이준철,김대근,♠고광숙,1½,470(-10),404.0,1.4,망사눈,"2021년 02월 05일 (금) 제10경주 서울 제 5일 맑음 다습 10% 14:40
혼4등급 1400M 별정B 일반 R1~50 연령오픈"
9,10,8,천군,미,거,4세,54,38,조상범,이관호,황은호,2,467(4),9999.9,9999.9,망사눈,"2021년 02월 05일 (금) 제10경주 서울 제 5일 맑음 다습 10% 14:40
혼4등급 1400M 별정B 일반 R1~50 연령오픈"
10,11,5,몬스터케이,미,수,3세,53.5,38,이용호,우창구,강경운,1,505(3),404.0,9999.9,망사눈,"2021년 02월 05일 (금) 제10경주 서울 제 5일 맑음 다습 10% 14:40
혼4등급 1400M 별정B 일반 R1~50 연령오픈"
11,12,11,엉클벨,미,거,4세,57,47,박을운,이신영,♠오종택,5,485(8),4.0,9999.9,,"2021년 02월 05일 (금) 제10경주 서울 제 5일 맑음 다습 10% 14:40
혼4등급 1400M 별정B 일반 R1~50 연령오픈"
12,13,1,로열엘비스,미,거,4세,56,43,먼로,최용구,이장호,¾,503(-7),2.4,1.2,,"2021년 02월 05일 (금) 제10경주 서울 제 5일 맑음 다습 10% 14:40
혼4등급 1400M 별정B 일반 R1~50 연령오픈"
13,14,2,모닝타이거,호,거,5세,54,36,이철경,조현수,지앤지프로덕션,4,544(2),9999.9,9999.9,"계란형큰, 망사눈, 승인편자","2021년 02월 05일 (금) 제10경주 서울 제 5일 맑음 다습 10% 14:40
혼4등급 1400M 별정B 일반 R1~50 연령오픈"
