,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,added_feature
0,1,5,콜조이,한,거,3세,56.5,,최범현,곽영효,이미경,,443(0),2.7,1.2,망사눈+,"2021년 03월 21일 (일) 제5경주 서울 제 10일 맑음 양호 5% 13:00
국6등급 1400M 별정A 일반 R0~0 연령오픈"
1,2,11,블랙인디,한,수,3세,56.5,,박을운,김동철,♠오종환,1,511(9),40.1,6.7,계란형큰-,"2021년 03월 21일 (일) 제5경주 서울 제 10일 맑음 양호 5% 13:00
국6등급 1400M 별정A 일반 R0~0 연령오픈"
2,3,9,우소륭,한,암,3세,54.5,,먼로,안해양,임흥호,2½,478(-5),2.2,1.8,망사눈,"2021년 03월 21일 (일) 제5경주 서울 제 10일 맑음 양호 5% 13:00
국6등급 1400M 별정A 일반 R0~0 연령오픈"
3,4,12,질주대로,한,수,3세,56.5,,임기원,신삼영,♠이혜란,½,449(-9),8.1,1.9,"양털코+,반가지큰-,망사눈-","2021년 03월 21일 (일) 제5경주 서울 제 10일 맑음 양호 5% 13:00
국6등급 1400M 별정A 일반 R0~0 연령오픈"
4,5,8,라스트보스,한,수,3세,56.5,,이혁,지용철,♠김선식,2½,487(7),65.8,18.3,,"2021년 03월 21일 (일) 제5경주 서울 제 10일 맑음 양호 5% 13:00
국6등급 1400M 별정A 일반 R0~0 연령오픈"
5,6,6,누비고,한,수,3세,55.5,,(-1)문성혁,서인석,천병득,1,521(14),14.1,2.9,,"2021년 03월 21일 (일) 제5경주 서울 제 10일 맑음 양호 5% 13:00
국6등급 1400M 별정A 일반 R0~0 연령오픈"
6,7,2,카우보이탱고,한,수,3세,56.5,,신형철,최상식,♠임동현,목,503(-1),12.8,2.5,,"2021년 03월 21일 (일) 제5경주 서울 제 10일 맑음 양호 5% 13:00
국6등급 1400M 별정A 일반 R0~0 연령오픈"
7,8,14,울돌목영웅,한,거,3세,56.5,,박병윤,박천서,이창모,½,427(4),275.6,52.5,"망사눈, 혀끈","2021년 03월 21일 (일) 제5경주 서울 제 10일 맑음 양호 5% 13:00
국6등급 1400M 별정A 일반 R0~0 연령오픈"
8,9,1,새내초이스,한,암,4세,55,,함완식,홍대유,♠문금철,1,459(5),23.3,2.0,,"2021년 03월 21일 (일) 제5경주 서울 제 10일 맑음 양호 5% 13:00
국6등급 1400M 별정A 일반 R0~0 연령오픈"
9,10,3,나의신화,한,수,4세,57,,유승완,송문길,박복용,5,460(11),38.1,10.5,,"2021년 03월 21일 (일) 제5경주 서울 제 10일 맑음 양호 5% 13:00
국6등급 1400M 별정A 일반 R0~0 연령오픈"
10,11,7,디바인파워,한,수,4세,57,,이용호,손영표,류재욱,2,471(-8),121.1,27.7,망사눈,"2021년 03월 21일 (일) 제5경주 서울 제 10일 맑음 양호 5% 13:00
국6등급 1400M 별정A 일반 R0~0 연령오픈"
11,12,13,튼트나,한,수,4세,54,,(-3)임다빈,정호익,홍평우,2½,511(19),50.8,5.6,망사눈,"2021년 03월 21일 (일) 제5경주 서울 제 10일 맑음 양호 5% 13:00
국6등급 1400M 별정A 일반 R0~0 연령오픈"
12,13,4,에피파니,한,수,3세,56.5,,김용근,안병기,♠우태율,1¾,484(-11),55.6,22.3,"계란형큰, 망사눈","2021년 03월 21일 (일) 제5경주 서울 제 10일 맑음 양호 5% 13:00
국6등급 1400M 별정A 일반 R0~0 연령오픈"
13,14,10,코리아대장부,한,거,5세,57,,이해동,배휴준,곽승용,77,517(9),188.6,37.6,"계란형큰, 눈가면","2021년 03월 21일 (일) 제5경주 서울 제 10일 맑음 양호 5% 13:00
국6등급 1400M 별정A 일반 R0~0 연령오픈"
