,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,added_feature
0,1,5,어서와,한,수,3세,56,,함완식,강환민,♠강용식,,466(-7),2.9,1.4,"계란형큰, 망사눈","2021년 05월 15일 (토) 제3경주 서울 제 24일 비 양호 6% 13:20
국6등급 1400M 별정A 일반 R0~0 연령오픈"
1,2,3,흑룡가무,한,거,3세,56,,문성혁,서인석,정승희,¾,486(-1),10.9,1.8,"자극판, 망사눈","2021년 05월 15일 (토) 제3경주 서울 제 24일 비 양호 6% 13:20
국6등급 1400M 별정A 일반 R0~0 연령오픈"
2,3,2,고웰,한,수,4세,56,,김정준,최영주,퓨리나코리아,2,475(1),11.5,2.1,망사눈,"2021년 05월 15일 (토) 제3경주 서울 제 24일 비 양호 6% 13:20
국6등급 1400M 별정A 일반 R0~0 연령오픈"
3,4,1,최강장산,한,거,3세,56,,안토니오,토니,♠김호선,4,502(4),3.3,1.4,"계란형큰, 눈가면","2021년 05월 15일 (토) 제3경주 서울 제 24일 비 양호 6% 13:20
국6등급 1400M 별정A 일반 R0~0 연령오픈"
4,5,10,원퍼트,한,거,4세,56,,정평수,지용철,박시용,코,480(-18),62.1,8.9,"계란형큰,망사눈+","2021년 05월 15일 (토) 제3경주 서울 제 24일 비 양호 6% 13:20
국6등급 1400M 별정A 일반 R0~0 연령오픈"
5,6,6,사우스반,한,암,5세,54,,박상우,서범석,임종근,¾,450(12),21.9,3.9,,"2021년 05월 15일 (토) 제3경주 서울 제 24일 비 양호 6% 13:20
국6등급 1400M 별정A 일반 R0~0 연령오픈"
6,7,11,질주대로,한,거,3세,56,,임기원,서홍수,♠이혜란,½,439(-10),3.4,1.6,"망사눈+,양털코-","2021년 05월 15일 (토) 제3경주 서울 제 24일 비 양호 6% 13:20
국6등급 1400M 별정A 일반 R0~0 연령오픈"
7,8,4,모닝뉴스,한,암,3세,54,,김동수,최용건,(주)나스카,머리,462(6),35.9,11.1,"계란형큰, 망사","2021년 05월 15일 (토) 제3경주 서울 제 24일 비 양호 6% 13:20
국6등급 1400M 별정A 일반 R0~0 연령오픈"
8,9,9,에이원킹,한,수,5세,56,,박병윤,유재길,임영수,1¾,488(4),136.2,18.1,망사눈,"2021년 05월 15일 (토) 제3경주 서울 제 24일 비 양호 6% 13:20
국6등급 1400M 별정A 일반 R0~0 연령오픈"
9,10,8,런히어로,한,수,3세,56,,송재철,송문길,박복용,3,484(3),34.5,6.9,망사,"2021년 05월 15일 (토) 제3경주 서울 제 24일 비 양호 6% 13:20
국6등급 1400M 별정A 일반 R0~0 연령오픈"
10,11,7,월드특급,한,거,4세,56,,방춘식,박천서,김명식,28,492(13),282.1,33.5,망사눈,"2021년 05월 15일 (토) 제3경주 서울 제 24일 비 양호 6% 13:20
국6등급 1400M 별정A 일반 R0~0 연령오픈"
