,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,added_feature
0,1,2,모르피스,미,거,6세,53,124,빅투아르,이관호,♠박남성,,518(-16),2.0,1.1,"계란형큰, 망사눈","2021년 04월 25일 (일) 제10경주 서울 제 19일 맑음 건조 4% 18:00
1등급 1400M 핸디캡 일반 R1~140 연령오픈"
1,2,6,다이아로드,한,암,5세,51,110,김용근,송문길,손병철,¾,527(3),6.6,2.0,"망사눈, 혀끈","2021년 04월 25일 (일) 제10경주 서울 제 19일 맑음 건조 4% 18:00
1등급 1400M 핸디캡 일반 R1~140 연령오픈"
2,3,8,메디치글로리,미,수,5세,*52,94,유승완,송문길,(주)나스카,7,522(4),8.8,3.7,,"2021년 04월 25일 (일) 제10경주 서울 제 19일 맑음 건조 4% 18:00
1등급 1400M 핸디캡 일반 R1~140 연령오픈"
3,4,14,도끼블레이드,한,수,5세,*52,100,문세영,박대흥,♠김형란,2,537(2),12.3,1.6,"계란형큰, 망사, 혀끈","2021년 04월 25일 (일) 제10경주 서울 제 19일 맑음 건조 4% 18:00
1등급 1400M 핸디캡 일반 R1~140 연령오픈"
4,5,9,글로벌캡틴,미,수,5세,*52,113,장추열,정호익,♠장재형,½,508(10),16.1,4.0,"망사눈, JR러깅","2021년 04월 25일 (일) 제10경주 서울 제 19일 맑음 건조 4% 18:00
1등급 1400M 핸디캡 일반 R1~140 연령오픈"
5,6,3,청담도끼,미,거,7세,60,138,박태종,박종곤,♠김병진,1¼,488(4),4.2,1.7,"망사+,망사눈-","2021년 04월 25일 (일) 제10경주 서울 제 19일 맑음 건조 4% 18:00
1등급 1400M 핸디캡 일반 R1~140 연령오픈"
6,7,13,페네트로,한,거,6세,51,89,다비드,서범석,♠카도노 시게오,머리,477(-5),811.1,22.3,망사눈,"2021년 04월 25일 (일) 제10경주 서울 제 19일 맑음 건조 4% 18:00
1등급 1400M 핸디캡 일반 R1~140 연령오픈"
7,8,11,탭패션드,미,거,6세,*52,83,김효정,배대선,♠김진영a,1,445(-5),209.3,114.7,망사,"2021년 04월 25일 (일) 제10경주 서울 제 19일 맑음 건조 4% 18:00
1등급 1400M 핸디캡 일반 R1~140 연령오픈"
8,9,4,마이티고,미,거,4세,*52,83,먼로,서홍수,♠조병태,¾,470(-1),15.7,4.0,"계란형큰,망사-","2021년 04월 25일 (일) 제10경주 서울 제 19일 맑음 건조 4% 18:00
1등급 1400M 핸디캡 일반 R1~140 연령오픈"
9,10,5,다이아삭스,미,수,7세,*52,108,이현종,지용철,♠김창식,1¾,488(0),204.0,11.0,"계란형큰, 망사","2021년 04월 25일 (일) 제10경주 서울 제 19일 맑음 건조 4% 18:00
1등급 1400M 핸디캡 일반 R1~140 연령오픈"
10,11,1,샤크대장군,한,수,6세,51,89,우에다,배휴준,이종길,2½,505(2),268.1,36.9,"망사, 반가지큰","2021년 04월 25일 (일) 제10경주 서울 제 19일 맑음 건조 4% 18:00
1등급 1400M 핸디캡 일반 R1~140 연령오픈"
11,12,10,하바나찰리,미,거,5세,*52,97,송재철,최용구,♠강무웅,1¼,536(-1),50.9,4.7,,"2021년 04월 25일 (일) 제10경주 서울 제 19일 맑음 건조 4% 18:00
1등급 1400M 핸디캡 일반 R1~140 연령오픈"
12,13,12,이스트팔로스,미,수,6세,*52,106,문성혁,서인석,김영구,1¼,493(9),1118.7,81.3,"계란형큰, 눈가면","2021년 04월 25일 (일) 제10경주 서울 제 19일 맑음 건조 4% 18:00
1등급 1400M 핸디캡 일반 R1~140 연령오픈"
13,,7,플래티넘유로,한,거,5세,*52,83,이혁,최용건,박성구,출전취소,0(0),----,----,"자극판+, 계란형큰, 망사눈","2021년 04월 25일 (일) 제10경주 서울 제 19일 맑음 건조 4% 18:00
1등급 1400M 핸디캡 일반 R1~140 연령오픈"
