,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,added_feature
0,1,10,흥과기쁨,미,수,3세,*52,37,이준철,김대근,♠고광숙,,474(4),42.4,3.4,망사눈,"2021년 03월 28일 (일) 제8경주 서울 제 11일 흐림 포화 18% 14:30
혼4등급 1400M 핸디캡 일반 R1~50 연령오픈"
1,2,5,블랙머스크,미,수,3세,56,47,임기원,김동균,김한수,2½,496(11),1.4,1.2,"계란형큰, 망사눈","2021년 03월 28일 (일) 제8경주 서울 제 11일 흐림 포화 18% 14:30
혼4등급 1400M 핸디캡 일반 R1~50 연령오픈"
2,3,11,안양옥센,미,거,4세,55,44,안토니오,구자흥,(주)에이에프피,5,479(8),8.1,1.8,"자극판, 계란형큰, 망사눈","2021년 03월 28일 (일) 제8경주 서울 제 11일 흐림 포화 18% 14:30
혼4등급 1400M 핸디캡 일반 R1~50 연령오픈"
3,4,8,문학드림,미,수,4세,53.5,41,최범현,박종곤,권경자,1¼,502(11),6.9,2.6,"반가지큰, 망사눈","2021년 03월 28일 (일) 제8경주 서울 제 11일 흐림 포화 18% 14:30
혼4등급 1400M 핸디캡 일반 R1~50 연령오픈"
4,5,9,소울메리트,미,수,4세,58,50,문세영,안병기,♠박남성,¾,523(17),12.1,2.1,망사눈,"2021년 03월 28일 (일) 제8경주 서울 제 11일 흐림 포화 18% 14:30
혼4등급 1400M 핸디캡 일반 R1~50 연령오픈"
5,6,13,럭키훈,미,거,3세,52,39,유승완,전승규,최기영,1¼,472(-9),28.2,6.5,"계란형큰, 망사눈","2021년 03월 28일 (일) 제8경주 서울 제 11일 흐림 포화 18% 14:30
혼4등급 1400M 핸디캡 일반 R1~50 연령오픈"
6,7,14,문학앙코르,미,수,3세,51.5,38,박태종,정호익,권경자,5,527(0),115.3,11.6,"계란형큰, 망사눈","2021년 03월 28일 (일) 제8경주 서울 제 11일 흐림 포화 18% 14:30
혼4등급 1400M 핸디캡 일반 R1~50 연령오픈"
7,8,2,남산러브,미,수,3세,*52,38,이용호,리카디,♠이기선,1¾,487(-11),50.1,7.1,,"2021년 03월 28일 (일) 제8경주 서울 제 11일 흐림 포화 18% 14:30
혼4등급 1400M 핸디캡 일반 R1~50 연령오픈"
8,9,7,불굴의러너,호,거,5세,55,44,송재철,김점오,이미양,1,492(0),53.4,5.2,"계란형큰, 망사눈","2021년 03월 28일 (일) 제8경주 서울 제 11일 흐림 포화 18% 14:30
혼4등급 1400M 핸디캡 일반 R1~50 연령오픈"
9,10,6,아미고라로,미,거,4세,57.5,49,박현우,박천서,♠김종진,2½,448(-3),235.2,13.0,"반가지큰, 망사눈, 혀끈","2021년 03월 28일 (일) 제8경주 서울 제 11일 흐림 포화 18% 14:30
혼4등급 1400M 핸디캡 일반 R1~50 연령오픈"
10,11,4,두손멍군,미,수,3세,51,38,(-3)임다빈,정호익,이도명,머리,469(4),24.5,2.3,망사눈,"2021년 03월 28일 (일) 제8경주 서울 제 11일 흐림 포화 18% 14:30
혼4등급 1400M 핸디캡 일반 R1~50 연령오픈"
11,12,3,삼단가속,미,수,3세,51,36,방춘식,지용철,이수길,½,453(-5),484.8,39.2,,"2021년 03월 28일 (일) 제8경주 서울 제 11일 흐림 포화 18% 14:30
혼4등급 1400M 핸디캡 일반 R1~50 연령오픈"
12,13,1,에치드프라임,미,거,4세,52,38,윤영민,조현수,♠김종진,4,497(-8),255.4,58.9,,"2021년 03월 28일 (일) 제8경주 서울 제 11일 흐림 포화 18% 14:30
혼4등급 1400M 핸디캡 일반 R1~50 연령오픈"
13,14,12,아리안왕자,호,수,5세,54.5,43,조한별,이신영,지앤지프로덕션,7,476(-13),293.3,15.0,"반가지큰, 망사눈","2021년 03월 28일 (일) 제8경주 서울 제 11일 흐림 포화 18% 14:30
혼4등급 1400M 핸디캡 일반 R1~50 연령오픈"
