,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,added_feature
0,1,4,녹리총,한,암,4세,55,,이강서,송문길,이긍열,,471(-3),35.1,1.7,망사+,"2021년 03월 07일 (일) 제1경주 서울 제 8일 맑음 다습 11% 10:45
국6등급 1200M 별정A 일반 R0~0 연령오픈 암"
1,2,7,골든찬스,한,암,3세,54.5,,조상범,배휴준,양현모,코,512(-5),19.8,4.0,,"2021년 03월 07일 (일) 제1경주 서울 제 8일 맑음 다습 11% 10:45
국6등급 1200M 별정A 일반 R0~0 연령오픈 암"
2,3,5,레전드스타,한,암,3세,54.5,,장추열,정호익,♠양순희,3,423(4),1.9,1.1,망사눈,"2021년 03월 07일 (일) 제1경주 서울 제 8일 맑음 다습 11% 10:45
국6등급 1200M 별정A 일반 R0~0 연령오픈 암"
3,4,12,그린필스타,한,암,3세,54.5,,문세영,홍대유,김재영b,2,488(5),8.5,2.2,"계란형큰+,망사+","2021년 03월 07일 (일) 제1경주 서울 제 8일 맑음 다습 11% 10:45
국6등급 1200M 별정A 일반 R0~0 연령오픈 암"
4,5,14,갑오사랑해,한,암,4세,55,,부민호,김동철,♠김평갑,목,443(11),83.6,11.4,,"2021년 03월 07일 (일) 제1경주 서울 제 8일 맑음 다습 11% 10:45
국6등급 1200M 별정A 일반 R0~0 연령오픈 암"
5,6,6,넘버원타깃,한,암,4세,55,,김귀배,이희영,♠태립,5,502(23),108.2,19.1,망사,"2021년 03월 07일 (일) 제1경주 서울 제 8일 맑음 다습 11% 10:45
국6등급 1200M 별정A 일반 R0~0 연령오픈 암"
6,7,8,헬로금성,한,암,4세,55,,김정준,김윤섭,조창규,¾,473(13),701.7,92.8,망사+,"2021년 03월 07일 (일) 제1경주 서울 제 8일 맑음 다습 11% 10:45
국6등급 1200M 별정A 일반 R0~0 연령오픈 암"
7,8,9,베스트파티,한,암,4세,55,,조한별,박천서,이진경,목,444(3),285.9,13.9,"반가지큰, 망사눈, 혀끈","2021년 03월 07일 (일) 제1경주 서울 제 8일 맑음 다습 11% 10:45
국6등급 1200M 별정A 일반 R0~0 연령오픈 암"
8,9,11,강한여전사,한,암,4세,55,,하정훈,신삼영,조창규,1¾,467(-4),454.1,64.3,망사눈+,"2021년 03월 07일 (일) 제1경주 서울 제 8일 맑음 다습 11% 10:45
국6등급 1200M 별정A 일반 R0~0 연령오픈 암"
9,10,1,더블테이크,한,암,3세,54.5,,최범현,안해양,♠김성래,1¾,463(20),9.3,3.4,망사눈+,"2021년 03월 07일 (일) 제1경주 서울 제 8일 맑음 다습 11% 10:45
국6등급 1200M 별정A 일반 R0~0 연령오픈 암"
10,11,3,비봉마루,한,암,4세,55,,김옥성,서정하,유영준,½,495(3),26.7,5.0,,"2021년 03월 07일 (일) 제1경주 서울 제 8일 맑음 다습 11% 10:45
국6등급 1200M 별정A 일반 R0~0 연령오픈 암"
11,12,13,오로라로드,한,암,3세,54.5,,유승완,최영주,손병현,½,427(-4),130.1,10.8,계란형큰+,"2021년 03월 07일 (일) 제1경주 서울 제 8일 맑음 다습 11% 10:45
국6등급 1200M 별정A 일반 R0~0 연령오픈 암"
12,13,10,프라임서밋,한,암,4세,55,,박병윤,유재길,김영표,9,459(-3),48.9,8.6,,"2021년 03월 07일 (일) 제1경주 서울 제 8일 맑음 다습 11% 10:45
국6등급 1200M 별정A 일반 R0~0 연령오픈 암"
13,14,2,원더풀머스킷,한,암,3세,54.5,,빅투아르,서홍수,윤지중,½,466(6),3.1,1.6,"계란형큰, 망사","2021년 03월 07일 (일) 제1경주 서울 제 8일 맑음 다습 11% 10:45
국6등급 1200M 별정A 일반 R0~0 연령오픈 암"
