,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,added_feature
0,1,12,컴플리트스타,한,암,3세,54.5,,임기원,박재우,♠장세준,,475(-6),2.9,1.3,망사,"2021년 03월 07일 (일) 제3경주 서울 제 8일 맑음 다습 11% 11:35
국6등급 1300M 별정A 일반 R0~0 연령오픈 암"
1,2,14,더퀸저스티스,한,암,3세,54.5,,문세영,이관호,♠(주)인펨,목,464(0),4.7,1.3,"계란형큰, 망사, 혀끈","2021년 03월 07일 (일) 제3경주 서울 제 8일 맑음 다습 11% 11:35
국6등급 1300M 별정A 일반 R0~0 연령오픈 암"
2,3,2,미스엘리트,한,암,4세,55,,빅투아르,서홍수,♠태희종합건설,¾,423(2),16.2,2.6,망사,"2021년 03월 07일 (일) 제3경주 서울 제 8일 맑음 다습 11% 11:35
국6등급 1300M 별정A 일반 R0~0 연령오픈 암"
3,4,8,에이원퀸,한,암,3세,54.5,,안토니오,박대흥,임영수,2,475(14),4.0,1.7,"계란형큰, 망사","2021년 03월 07일 (일) 제3경주 서울 제 8일 맑음 다습 11% 11:35
국6등급 1300M 별정A 일반 R0~0 연령오픈 암"
4,5,11,원더풀캣,한,암,4세,55,,문정균,임채덕,♠(주)녹원목장,¾,431(9),90.4,16.4,"계란형큰, 망사","2021년 03월 07일 (일) 제3경주 서울 제 8일 맑음 다습 11% 11:35
국6등급 1300M 별정A 일반 R0~0 연령오픈 암"
5,6,13,천탑,한,암,3세,54.5,,최범현,박천서,조금제,7,468(1),125.3,18.1,망사눈,"2021년 03월 07일 (일) 제3경주 서울 제 8일 맑음 다습 11% 11:35
국6등급 1300M 별정A 일반 R0~0 연령오픈 암"
6,7,6,해피나이스,한,암,4세,55,,하정훈,유재길,김영표,½,449(1),171.8,45.7,망사,"2021년 03월 07일 (일) 제3경주 서울 제 8일 맑음 다습 11% 11:35
국6등급 1300M 별정A 일반 R0~0 연령오픈 암"
7,8,7,걸작우먼,한,암,3세,54.5,,박태종,박윤규,박덕희,코,488(-2),3.4,1.8,망사눈,"2021년 03월 07일 (일) 제3경주 서울 제 8일 맑음 다습 11% 11:35
국6등급 1300M 별정A 일반 R0~0 연령오픈 암"
8,9,10,선봉골드,한,암,3세,54.5,,박현우,박천서,한영석,1½,452(-2),47.7,7.1,"반가지큰, 망사눈, 혀끈","2021년 03월 07일 (일) 제3경주 서울 제 8일 맑음 다습 11% 11:35
국6등급 1300M 별정A 일반 R0~0 연령오픈 암"
9,10,3,제니퀸,한,암,4세,55,,김옥성,박희철,선우패션,¾,473(-3),540.0,36.5,"계란형큰+,눈가면+,망사눈-","2021년 03월 07일 (일) 제3경주 서울 제 8일 맑음 다습 11% 11:35
국6등급 1300M 별정A 일반 R0~0 연령오픈 암"
10,11,9,독도사랑,한,암,4세,55,,이용호,송문길,황영금,3,524(6),61.1,2.9,,"2021년 03월 07일 (일) 제3경주 서울 제 8일 맑음 다습 11% 11:35
국6등급 1300M 별정A 일반 R0~0 연령오픈 암"
11,12,5,원더풀원더,한,암,3세,54.5,,우에다,최봉주,윤지중,4,449(-1),42.6,32.7,"계란형큰, 망사눈","2021년 03월 07일 (일) 제3경주 서울 제 8일 맑음 다습 11% 11:35
국6등급 1300M 별정A 일반 R0~0 연령오픈 암"
12,,1,마성혼신,한,암,4세,54,,(-1)문성혁,서인석,천사들의 안장,출전제외,0(0),----,----,계란형큰,"2021년 03월 07일 (일) 제3경주 서울 제 8일 맑음 다습 11% 11:35
국6등급 1300M 별정A 일반 R0~0 연령오픈 암"
13,,4,스톰로드,한,암,3세,54.5,,박상우,최영주,손병현,출전제외,420(-13),----,----,망사,"2021년 03월 07일 (일) 제3경주 서울 제 8일 맑음 다습 11% 11:35
국6등급 1300M 별정A 일반 R0~0 연령오픈 암"
