,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,added_feature
0,1,1,브리가디어제너럴,호,수,5세,*52,89,송재철,서범석,♠청팅콩,,490(3),3.5,1.2,망사눈,"2021년 05월 02일 (일) 제10경주 서울 제 21일 맑음 포화 16% 18:05
1등급 2000M 핸디캡 일반 R1~140 연령오픈"
1,2,7,티즈플랜,미,수,6세,60,137,빅투아르,박재우,권경자,¾,491(-7),1.9,1.4,,"2021년 05월 02일 (일) 제10경주 서울 제 21일 맑음 포화 16% 18:05
1등급 2000M 핸디캡 일반 R1~140 연령오픈"
2,3,12,더검푸,미,수,4세,*52,83,먼로,토니,♠한명로,1½,493(-6),10.4,2.1,"계란형큰,혀끈+,눈가면+,망사눈-","2021년 05월 02일 (일) 제10경주 서울 제 21일 맑음 포화 16% 18:05
1등급 2000M 핸디캡 일반 R1~140 연령오픈"
3,4,10,장산카우보이,미,거,8세,*52,94,이현종,리카디,♠삼정,1¾,487(-5),243.2,37.1,"망사, 혀끈","2021년 05월 02일 (일) 제10경주 서울 제 21일 맑음 포화 16% 18:05
1등급 2000M 핸디캡 일반 R1~140 연령오픈"
4,5,13,짱콩,미,수,6세,*52,88,김효정,배대선,♠이태인,목,493(-8),49.2,2.5,망사,"2021년 05월 02일 (일) 제10경주 서울 제 21일 맑음 포화 16% 18:05
1등급 2000M 핸디캡 일반 R1~140 연령오픈"
5,6,11,울트라로켓,한,거,7세,51,113,박태종,안병기,♠조명식,3,505(3),6.1,3.5,"계란형큰, 망사","2021년 05월 02일 (일) 제10경주 서울 제 21일 맑음 포화 16% 18:05
1등급 2000M 핸디캡 일반 R1~140 연령오픈"
6,7,9,샴로커,미,수,8세,54,125,김용근,송문길,최몽주,1½,505(6),32.8,5.6,망사,"2021년 05월 02일 (일) 제10경주 서울 제 21일 맑음 포화 16% 18:05
1등급 2000M 핸디캡 일반 R1~140 연령오픈"
7,8,6,명품축제,한,수,5세,*52,87,이철경,김점오,백경무,1¾,512(-10),243.2,25.4,"계란형큰, 망사, 혀끈","2021년 05월 02일 (일) 제10경주 서울 제 21일 맑음 포화 16% 18:05
1등급 2000M 핸디캡 일반 R1~140 연령오픈"
8,9,5,로드위너,미,수,6세,52,107,조상범,최용구,♠표종순,5,538(5),40.1,13.4,"반가지큰+, 눈가면","2021년 05월 02일 (일) 제10경주 서울 제 21일 맑음 포화 16% 18:05
1등급 2000M 핸디캡 일반 R1~140 연령오픈"
9,10,3,나스카프린스,한,수,7세,51,89,우에다,송문길,(주)나스카,6,493(0),127.0,2.9,망사눈,"2021년 05월 02일 (일) 제10경주 서울 제 21일 맑음 포화 16% 18:05
1등급 2000M 핸디캡 일반 R1~140 연령오픈"
10,11,14,우리,미,수,5세,51,81,김동수,임봉춘,김진태a,1,497(-4),14.9,4.9,"반가지큰, 망사눈","2021년 05월 02일 (일) 제10경주 서울 제 21일 맑음 포화 16% 18:05
1등급 2000M 핸디캡 일반 R1~140 연령오픈"
11,12,4,클린업시크릿,한,수,6세,*52,87,이혁,강성오,씨유네트워크,8,498(0),137.1,27.9,망사,"2021년 05월 02일 (일) 제10경주 서울 제 21일 맑음 포화 16% 18:05
1등급 2000M 핸디캡 일반 R1~140 연령오픈"
12,13,2,스프링백,미,거,5세,51,100,정정희,안병기,♠(주)디알엠씨티,20,527(15),99.2,7.9,망사눈,"2021년 05월 02일 (일) 제10경주 서울 제 21일 맑음 포화 16% 18:05
1등급 2000M 핸디캡 일반 R1~140 연령오픈"
13,,8,삼성불패,미,거,7세,*52,100,문세영,박대흥,♠김병진,출전제외,501(2),----,----,,"2021년 05월 02일 (일) 제10경주 서울 제 21일 맑음 포화 16% 18:05
1등급 2000M 핸디캡 일반 R1~140 연령오픈"
