,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,added_feature
0,1,2,글로벌골드,한,거,4세,56,32,이혁,최상식,♠장재형,,479(3),16.7,2.5,망사눈,"2021년 03월 21일 (일) 제10경주 서울 제 10일 맑음 건조 5% 15:30
국5등급 1200M 핸디캡 일반 R1~35 연령오픈"
1,2,11,제주의요정,한,암,5세,54.5,33,박태종,최봉주,♠미즈타니 마사테루,½,478(4),6.9,2.3,계란형큰,"2021년 03월 21일 (일) 제10경주 서울 제 10일 맑음 건조 5% 15:30
국5등급 1200M 핸디캡 일반 R1~35 연령오픈"
2,3,8,모스트스피드,한,암,3세,51.5,28,우에다,서인석,고재완,4,442(3),32.5,2.8,"계란형큰, 망사눈","2021년 03월 21일 (일) 제10경주 서울 제 10일 맑음 건조 5% 15:30
국5등급 1200M 핸디캡 일반 R1~35 연령오픈"
3,4,6,위너블루,한,거,4세,55,30,신형철,우창구,전영범,1¾,477(-8),40.2,13.1,"망사눈, Triabit","2021년 03월 21일 (일) 제10경주 서울 제 10일 맑음 건조 5% 15:30
국5등급 1200M 핸디캡 일반 R1~35 연령오픈"
4,5,7,마칼루파워,한,수,4세,53,26,송재철,서홍수,김세민,1¾,457(0),160.4,19.7,망사,"2021년 03월 21일 (일) 제10경주 서울 제 10일 맑음 건조 5% 15:30
국5등급 1200M 핸디캡 일반 R1~35 연령오픈"
5,6,14,구억마알,한,암,3세,54,33,최범현,안해양,임흥호,1,461(10),2.7,1.4,망사,"2021년 03월 21일 (일) 제10경주 서울 제 10일 맑음 건조 5% 15:30
국5등급 1200M 핸디캡 일반 R1~35 연령오픈"
6,7,4,빅플랜,한,암,4세,52.5,29,다비드,이희영,김재성b,2½,488(-1),8.3,1.8,"자극판+, 눈가면","2021년 03월 21일 (일) 제10경주 서울 제 10일 맑음 건조 5% 15:30
국5등급 1200M 핸디캡 일반 R1~35 연령오픈"
7,8,12,페더럴킹,한,수,4세,57,34,문정균,지용철,♠금악목장,½,508(-2),151.7,15.3,"망사눈, Triabit","2021년 03월 21일 (일) 제10경주 서울 제 10일 맑음 건조 5% 15:30
국5등급 1200M 핸디캡 일반 R1~35 연령오픈"
8,9,5,어디가나,한,암,3세,53,31,문세영,김윤섭,황봉기,1¾,508(2),3.5,2.2,눈가면,"2021년 03월 21일 (일) 제10경주 서울 제 10일 맑음 건조 5% 15:30
국5등급 1200M 핸디캡 일반 R1~35 연령오픈"
9,10,1,화이트윙,한,암,3세,52.5,30,김용근,이신영,구리야마 타다시,2,490(10),35.5,7.2,,"2021년 03월 21일 (일) 제10경주 서울 제 10일 맑음 건조 5% 15:30
국5등급 1200M 핸디캡 일반 R1~35 연령오픈"
10,11,10,록라인,한,수,4세,57,34,함완식,최영주,소태영,2½,497(-2),102.5,27.6,망사눈,"2021년 03월 21일 (일) 제10경주 서울 제 10일 맑음 건조 5% 15:30
국5등급 1200M 핸디캡 일반 R1~35 연령오픈"
11,12,13,매직플랜,한,암,4세,51,30,(-3)임다빈,정호익,황봉기,목,466(2),7.3,2.6,"계란형큰, 망사눈","2021년 03월 21일 (일) 제10경주 서울 제 10일 맑음 건조 5% 15:30
국5등급 1200M 핸디캡 일반 R1~35 연령오픈"
12,13,9,섀도우퀸,한,암,4세,53,30,김정준,신삼영,링크폴로,12,466(0),43.5,16.8,"계란형큰, 눈가면","2021년 03월 21일 (일) 제10경주 서울 제 10일 맑음 건조 5% 15:30
국5등급 1200M 핸디캡 일반 R1~35 연령오픈"
13,,3,조이오브킹,한,거,5세,55,30,빅투아르,조현수,♠신우철,출전제외,495(-2),----,----,"자극판+, 망사,계란형큰-","2021년 03월 21일 (일) 제10경주 서울 제 10일 맑음 건조 5% 15:30
국5등급 1200M 핸디캡 일반 R1~35 연령오픈"
