,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,added_feature
0,1,7,아침기상,한,암,3세,54.5,,박을운,이신영,(주)나스카,,487(-5),3.8,1.7,,"2021년 01월 29일 (금) 제4경주 서울 제 4일 맑음 다습 11% 11:20
국6등급 1300M 별정A 일반 R0~0 연령오픈 암"
1,2,12,모스트스피드,한,암,3세,54.5,,이용호,서인석,고재완,9,439(-9),5.1,1.7,"계란형큰, 망사눈","2021년 01월 29일 (금) 제4경주 서울 제 4일 맑음 다습 11% 11:20
국6등급 1300M 별정A 일반 R0~0 연령오픈 암"
2,3,9,서브에이스,한,암,3세,54.5,,먼로,이관호,김정철,1¼,456(9),15.2,5.1,망사,"2021년 01월 29일 (금) 제4경주 서울 제 4일 맑음 다습 11% 11:20
국6등급 1300M 별정A 일반 R0~0 연령오픈 암"
3,4,6,미스양호,한,암,3세,54.5,,이혁,전승규,박기태,5,464(-7),15.2,2.5,"계란형큰, 망사","2021년 01월 29일 (금) 제4경주 서울 제 4일 맑음 다습 11% 11:20
국6등급 1300M 별정A 일반 R0~0 연령오픈 암"
4,5,11,미스스피드,한,암,3세,54.5,,김옥성,김동철,김명식,5,424(-9),15.2,5.1,,"2021년 01월 29일 (금) 제4경주 서울 제 4일 맑음 다습 11% 11:20
국6등급 1300M 별정A 일반 R0~0 연령오픈 암"
5,6,5,야스,한,암,3세,54.5,,유승완,김윤섭,조금제,머리,481(2),15.2,5.1,"망사눈,계란형큰-","2021년 01월 29일 (금) 제4경주 서울 제 4일 맑음 다습 11% 11:20
국6등급 1300M 별정A 일반 R0~0 연령오픈 암"
6,7,3,천체,한,암,3세,54.5,,신형철,최봉주,조금제,1½,442(-1),15.2,5.1,망사눈,"2021년 01월 29일 (금) 제4경주 서울 제 4일 맑음 다습 11% 11:20
국6등급 1300M 별정A 일반 R0~0 연령오픈 암"
7,8,8,명진캔디,한,암,3세,54.5,,조상범,임봉춘,(주)자성실업,1½,452(-6),15.2,5.1,눈가면,"2021년 01월 29일 (금) 제4경주 서울 제 4일 맑음 다습 11% 11:20
국6등급 1300M 별정A 일반 R0~0 연령오픈 암"
8,9,1,트리운포,한,암,3세,54.5,,박현우,최용구,♠선우파워텍(주),4,500(-9),15.2,5.1,"계란형큰, 망사눈, 혀끈","2021년 01월 29일 (금) 제4경주 서울 제 4일 맑음 다습 11% 11:20
국6등급 1300M 별정A 일반 R0~0 연령오픈 암"
9,10,2,달리미,한,암,4세,55,,지하주,박천서,윤훈현,¾,495(3),15.2,5.1,"반가지큰, 망사눈","2021년 01월 29일 (금) 제4경주 서울 제 4일 맑음 다습 11% 11:20
국6등급 1300M 별정A 일반 R0~0 연령오픈 암"
10,11,4,퍼펙트라이트,한,암,4세,55,,김효정,우창구,변갑한,6,439(2),15.2,5.1,"반가지큰+,망사눈+","2021년 01월 29일 (금) 제4경주 서울 제 4일 맑음 다습 11% 11:20
국6등급 1300M 별정A 일반 R0~0 연령오픈 암"
11,12,10,아치여걸,한,암,3세,54.5,,빅투아르,서홍수,김명식,20,439(24),5.1,1.7,망사+,"2021년 01월 29일 (금) 제4경주 서울 제 4일 맑음 다습 11% 11:20
국6등급 1300M 별정A 일반 R0~0 연령오픈 암"
