,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,added_feature
0,1,14,스마트오피서,한,암,3세,55,,문성혁,전승규,(주)자성실업,,472(4),2.4,1.5,"망사눈,Triabit+,계란형큰-","2021년 04월 17일 (토) 제2경주 서울 제 16일 흐림 다습 10% 12:00
국6등급 1200M 별정A 일반 R0~0 연령오픈"
1,2,1,비봉마루,한,암,4세,51,,(-4)김아현,서정하,유영준,3,492(-3),32.0,2.5,,"2021년 04월 17일 (토) 제2경주 서울 제 16일 흐림 다습 10% 12:00
국6등급 1200M 별정A 일반 R0~0 연령오픈"
2,3,2,럭키전사,한,수,3세,57,,함완식,홍대유,황봉기,3,502(-10),111.5,17.7,눈가면,"2021년 04월 17일 (토) 제2경주 서울 제 16일 흐림 다습 10% 12:00
국6등급 1200M 별정A 일반 R0~0 연령오픈"
3,4,11,참일호,한,암,4세,55,,먼로,박대흥,이대봉,2½,471(1),2.0,1.3,,"2021년 04월 17일 (토) 제2경주 서울 제 16일 흐림 다습 10% 12:00
국6등급 1200M 별정A 일반 R0~0 연령오픈"
4,5,10,베스퍼,한,암,3세,55,,장추열,강성오,♠박호균,1,486(0),39.8,6.7,"망사눈+,승인편자+","2021년 04월 17일 (토) 제2경주 서울 제 16일 흐림 다습 10% 12:00
국6등급 1200M 별정A 일반 R0~0 연령오픈"
5,6,7,티나,한,암,3세,55,,빅투아르,이관호,곽홍석,3,479(0),150.1,15.0,"계란형큰,망사눈+,양털코-","2021년 04월 17일 (토) 제2경주 서울 제 16일 흐림 다습 10% 12:00
국6등급 1200M 별정A 일반 R0~0 연령오픈"
6,7,6,더블테이크,한,암,3세,55,,최범현,안해양,♠김성래,2,453(-10),16.8,1.7,망사눈,"2021년 04월 17일 (토) 제2경주 서울 제 16일 흐림 다습 10% 12:00
국6등급 1200M 별정A 일반 R0~0 연령오픈"
7,8,8,오로라로드,한,암,3세,55,,김용근,최영주,손병현,3,423(-4),124.4,4.3,"계란형큰,망사눈+","2021년 04월 17일 (토) 제2경주 서울 제 16일 흐림 다습 10% 12:00
국6등급 1200M 별정A 일반 R0~0 연령오픈"
8,9,9,글로벌스톰,한,거,3세,57,,이혁,최상식,♠장재형,목,473(5),23.7,2.5,망사,"2021년 04월 17일 (토) 제2경주 서울 제 16일 흐림 다습 10% 12:00
국6등급 1200M 별정A 일반 R0~0 연령오픈"
9,10,4,해피스마티,한,수,3세,57,,김정준,김윤섭,황봉기,1,507(17),59.1,8.5,망사눈,"2021년 04월 17일 (토) 제2경주 서울 제 16일 흐림 다습 10% 12:00
국6등급 1200M 별정A 일반 R0~0 연령오픈"
10,11,12,쏘아라보아,한,수,3세,57,,조한별,김대근,현태봉,½,494(6),258.4,131.5,망사눈,"2021년 04월 17일 (토) 제2경주 서울 제 16일 흐림 다습 10% 12:00
국6등급 1200M 별정A 일반 R0~0 연령오픈"
11,12,5,베스트빅뱅,한,거,3세,57,,박을운,박재우,♠김태성,2,458(-35),191.9,120.0,망사,"2021년 04월 17일 (토) 제2경주 서울 제 16일 흐림 다습 10% 12:00
국6등급 1200M 별정A 일반 R0~0 연령오픈"
12,13,13,미스캠프,한,암,3세,55,,문정균,임채덕,말사모,2,462(-6),8.0,4.6,"계란형큰, 망사눈","2021년 04월 17일 (토) 제2경주 서울 제 16일 흐림 다습 10% 12:00
국6등급 1200M 별정A 일반 R0~0 연령오픈"
13,14,3,댄스머신,한,거,3세,57,,우에다,박천서,김봉섭,1,456(-5),151.8,16.1,"반가지큰,망사눈+,눈가면-","2021년 04월 17일 (토) 제2경주 서울 제 16일 흐림 다습 10% 12:00
국6등급 1200M 별정A 일반 R0~0 연령오픈"
