,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,added_feature
0,1,4,챌린지삭스,한,암,4세,54.5,31,이현종,이관호,♠김창식,,461(5),7.7,2.5,"계란형큰, 망사","2021년 04월 25일 (일) 제7경주 서울 제 19일 맑음 건조 4% 15:40
국5등급 1400M 핸디캡 일반 R1~35 연령오픈 암"
1,2,6,원앤온리,한,암,4세,51,27,(-4)김아현,지용철,♠조용학,2,492(-1),45.0,16.3,눈가면,"2021년 04월 25일 (일) 제7경주 서울 제 19일 맑음 건조 4% 15:40
국5등급 1400M 핸디캡 일반 R1~35 연령오픈 암"
2,3,5,원더풀라이트,한,암,4세,53,28,문정균,최상식,변갑한,½,466(-1),125.2,11.9,,"2021년 04월 25일 (일) 제7경주 서울 제 19일 맑음 건조 4% 15:40
국5등급 1400M 핸디캡 일반 R1~35 연령오픈 암"
3,4,3,컴플리트스타,한,암,3세,54,30,임기원,박재우,♠장세준,½,484(9),10.7,2.5,망사,"2021년 04월 25일 (일) 제7경주 서울 제 19일 맑음 건조 4% 15:40
국5등급 1400M 핸디캡 일반 R1~35 연령오픈 암"
4,5,1,큐피드포인트,한,암,3세,55,32,이혁,김동철,♠서순배,¾,488(4),3.7,1.6,망사,"2021년 04월 25일 (일) 제7경주 서울 제 19일 맑음 건조 4% 15:40
국5등급 1400M 핸디캡 일반 R1~35 연령오픈 암"
5,6,12,구억마알,한,암,3세,55.5,33,최범현,안해양,임흥호,½,460(-1),4.2,1.2,망사,"2021년 04월 25일 (일) 제7경주 서울 제 19일 맑음 건조 4% 15:40
국5등급 1400M 핸디캡 일반 R1~35 연령오픈 암"
6,7,9,트루,한,암,4세,52.5,27,우에다,조현수,♠이혜란,2½,460(2),84.3,15.6,망사눈,"2021년 04월 25일 (일) 제7경주 서울 제 19일 맑음 건조 4% 15:40
국5등급 1400M 핸디캡 일반 R1~35 연령오픈 암"
7,8,8,케이엔매직,한,암,3세,52.5,27,유승완,박대흥,조경수,½,493(4),10.5,2.6,"계란형큰, 망사,승인편자+","2021년 04월 25일 (일) 제7경주 서울 제 19일 맑음 건조 4% 15:40
국5등급 1400M 핸디캡 일반 R1~35 연령오픈 암"
8,9,2,셋더페이스,한,암,5세,51,30,(-3)임다빈,정호익,윤지중,1¼,509(3),26.2,5.1,망사눈,"2021년 04월 25일 (일) 제7경주 서울 제 19일 맑음 건조 4% 15:40
국5등급 1400M 핸디캡 일반 R1~35 연령오픈 암"
9,10,7,아이언머스킷,한,암,3세,55,32,조상범,배휴준,♠홍종철,½,512(13),3.0,1.9,망사,"2021년 04월 25일 (일) 제7경주 서울 제 19일 맑음 건조 4% 15:40
국5등급 1400M 핸디캡 일반 R1~35 연령오픈 암"
10,11,11,화씨벽,한,암,4세,53.5,29,박태종,우창구,장수영,9,427(3),89.5,4.6,망사눈,"2021년 04월 25일 (일) 제7경주 서울 제 19일 맑음 건조 4% 15:40
국5등급 1400M 핸디캡 일반 R1~35 연령오픈 암"
11,,10,조이머니,한,암,4세,53,28,김동수,박윤규,박덕희,출전제외,515(2),----,----,망사눈,"2021년 04월 25일 (일) 제7경주 서울 제 19일 맑음 건조 4% 15:40
국5등급 1400M 핸디캡 일반 R1~35 연령오픈 암"
