,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,added_feature
0,1,13,라피도아레스,한,암,4세,56,35,유승완,송문길,허장원,,540(-6),3.9,1.9,"반가지큰, 망사눈","2021년 03월 07일 (일) 제8경주 서울 제 8일 맑음 다습 11% 14:30
국5등급 1400M 핸디캡 일반 R1~35 연령오픈 암"
1,2,2,베스트타임,한,암,3세,53,30,우에다,임봉춘,♠김태성,2,462(-7),14.4,3.4,망사눈,"2021년 03월 07일 (일) 제8경주 서울 제 8일 맑음 다습 11% 14:30
국5등급 1400M 핸디캡 일반 R1~35 연령오픈 암"
2,3,7,큐피드비상,한,암,4세,53.5,30,빅투아르,서범석,♠서순배,1½,460(-7),7.6,2.7,망사눈,"2021년 03월 07일 (일) 제8경주 서울 제 8일 맑음 다습 11% 14:30
국5등급 1400M 핸디캡 일반 R1~35 연령오픈 암"
3,4,11,럭키스마일,한,암,4세,54,31,이혁,지용철,♠금악목장,4,498(-4),3.6,2.2,"계란형큰, 망사눈","2021년 03월 07일 (일) 제8경주 서울 제 8일 맑음 다습 11% 14:30
국5등급 1400M 핸디캡 일반 R1~35 연령오픈 암"
4,5,12,레스카,한,암,4세,53.5,30,김효정,곽영효,구본순,머리,526(-17),51.4,4.8,"계란형큰, 망사눈","2021년 03월 07일 (일) 제8경주 서울 제 8일 맑음 다습 11% 14:30
국5등급 1400M 핸디캡 일반 R1~35 연령오픈 암"
5,6,1,올마이퀸,한,암,5세,51,27,(-3)임다빈,김동철,♠양순희,2,430(5),7.0,2.3,"망사, 반가지큰","2021년 03월 07일 (일) 제8경주 서울 제 8일 맑음 다습 11% 14:30
국5등급 1400M 핸디캡 일반 R1~35 연령오픈 암"
6,7,9,송암바비,한,암,6세,*52,21,이강서,유재길,지원철,¾,461(-11),228.3,51.6,,"2021년 03월 07일 (일) 제8경주 서울 제 8일 맑음 다습 11% 14:30
국5등급 1400M 핸디캡 일반 R1~35 연령오픈 암"
7,8,3,대싱카누,한,암,5세,55,33,조한별,유재길,박정열,¾,491(-12),94.8,12.1,망사,"2021년 03월 07일 (일) 제8경주 서울 제 8일 맑음 다습 11% 14:30
국5등급 1400M 핸디캡 일반 R1~35 연령오픈 암"
8,9,14,당대로얄,한,암,5세,51.5,26,다비드,토니,김광두,머리,432(4),150.9,23.8,"계란형큰, 망사눈,혀끈+","2021년 03월 07일 (일) 제8경주 서울 제 8일 맑음 다습 11% 14:30
국5등급 1400M 핸디캡 일반 R1~35 연령오픈 암"
9,10,6,울트라애니,한,암,4세,53,29,조상범,안병기,♠조명식,2,473(1),5.8,3.1,"계란형큰, 망사눈","2021년 03월 07일 (일) 제8경주 서울 제 8일 맑음 다습 11% 14:30
국5등급 1400M 핸디캡 일반 R1~35 연령오픈 암"
10,11,5,조이머니,한,암,4세,53,29,김동수,박윤규,박덕희,3,513(-3),75.8,5.3,망사눈,"2021년 03월 07일 (일) 제8경주 서울 제 8일 맑음 다습 11% 14:30
국5등급 1400M 핸디캡 일반 R1~35 연령오픈 암"
11,12,4,스트롱레드,한,암,4세,53.5,30,먼로,서범석,이성헌,1¼,497(5),12.1,2.3,,"2021년 03월 07일 (일) 제8경주 서울 제 8일 맑음 다습 11% 14:30
국5등급 1400M 핸디캡 일반 R1~35 연령오픈 암"
12,13,8,무쌍황후,한,암,4세,53.5,30,임기원,리카디,이기훈,3,448(-6),23.1,5.1,망사,"2021년 03월 07일 (일) 제8경주 서울 제 8일 맑음 다습 11% 14:30
국5등급 1400M 핸디캡 일반 R1~35 연령오픈 암"
13,14,10,월드비욘드,한,암,4세,55,33,김정준,최영주,손병현,6,456(-19),59.1,6.6,망사눈,"2021년 03월 07일 (일) 제8경주 서울 제 8일 맑음 다습 11% 14:30
국5등급 1400M 핸디캡 일반 R1~35 연령오픈 암"
