,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,added_feature
0,1,14,열린문,한,수,4세,54.5,44,문성혁,서인석,김재성a,,470(-3),45.2,6.0,망사눈-,"2021년 05월 09일 (일) 제5경주 서울 제 23일 맑음 다습 10% 13:50
국4등급 1400M 핸디캡 일반 R1~50 연령오픈"
1,2,9,라온라이트맨,한,거,4세,54,43,이혁,안병기,♠라온건설,코,483(8),7.5,4.2,"계란형큰, 망사눈","2021년 05월 09일 (일) 제5경주 서울 제 23일 맑음 다습 10% 13:50
국4등급 1400M 핸디캡 일반 R1~50 연령오픈"
2,3,4,최강파티,한,거,5세,*52,36,다비드,박병일,♠함춘,1½,500(12),10.2,2.6,"계란형큰, 눈가면","2021년 05월 09일 (일) 제5경주 서울 제 23일 맑음 다습 10% 13:50
국4등급 1400M 핸디캡 일반 R1~50 연령오픈"
3,4,11,슈퍼엑톤,한,거,4세,*52,36,정정희,강환민,♠삼정,¾,441(0),195.4,27.2,망사,"2021년 05월 09일 (일) 제5경주 서울 제 23일 맑음 다습 10% 13:50
국4등급 1400M 핸디캡 일반 R1~50 연령오픈"
4,5,7,파이어하트,한,수,4세,55.5,46,김정준,송문길,손병현,머리,491(-3),3.2,1.3,,"2021년 05월 09일 (일) 제5경주 서울 제 23일 맑음 다습 10% 13:50
국4등급 1400M 핸디캡 일반 R1~50 연령오픈"
5,6,1,머니챔프,한,거,4세,54,43,박을운,김동균,최임규,1¼,472(7),12.6,2.8,"계란형큰, 망사눈","2021년 05월 09일 (일) 제5경주 서울 제 23일 맑음 다습 10% 13:50
국4등급 1400M 핸디캡 일반 R1~50 연령오픈"
6,7,6,페더럴캣,한,수,5세,53,49,(-4)김아현,지용철,♠금악목장,¾,498(-1),21.5,8.1,"계란형큰, 망사눈","2021년 05월 09일 (일) 제5경주 서울 제 23일 맑음 다습 10% 13:50
국4등급 1400M 핸디캡 일반 R1~50 연령오픈"
7,8,5,빅페이스,한,거,4세,53,41,김용근,박윤규,이방훈,¾,483(-4),3.5,1.6,눈가면,"2021년 05월 09일 (일) 제5경주 서울 제 23일 맑음 다습 10% 13:50
국4등급 1400M 핸디캡 일반 R1~50 연령오픈"
8,9,8,화이트코멧,한,수,5세,56,47,함완식,정호익,♠백국인,코,503(-6),45.9,40.9,망사눈,"2021년 05월 09일 (일) 제5경주 서울 제 23일 맑음 다습 10% 13:50
국4등급 1400M 핸디캡 일반 R1~50 연령오픈"
9,10,2,스트롱벌처,한,거,5세,53,41,최범현,서범석,이성헌,1,457(3),29.0,5.7,망사눈,"2021년 05월 09일 (일) 제5경주 서울 제 23일 맑음 다습 10% 13:50
국4등급 1400M 핸디캡 일반 R1~50 연령오픈"
10,11,13,동쪽글로리,한,거,4세,52,39,박태종,정호익,김영구,½,492(0),11.7,1.9,망사눈,"2021년 05월 09일 (일) 제5경주 서울 제 23일 맑음 다습 10% 13:50
국4등급 1400M 핸디캡 일반 R1~50 연령오픈"
11,12,12,럭키상운,한,수,4세,54.5,44,안토니오,박재우,최기영,½,509(7),23.3,21.3,망사눈,"2021년 05월 09일 (일) 제5경주 서울 제 23일 맑음 다습 10% 13:50
국4등급 1400M 핸디캡 일반 R1~50 연령오픈"
12,13,10,역대최고,한,거,5세,*52,37,문정균,최상식,♠오상철,5,516(-7),26.1,6.0,"망사눈,승인편자+","2021년 05월 09일 (일) 제5경주 서울 제 23일 맑음 다습 10% 13:50
국4등급 1400M 핸디캡 일반 R1~50 연령오픈"
13,14,3,럭키명호,한,수,4세,54.5,44,빅투아르,박재우,최기영,4,535(1),23.3,16.4,망사,"2021년 05월 09일 (일) 제5경주 서울 제 23일 맑음 다습 10% 13:50
국4등급 1400M 핸디캡 일반 R1~50 연령오픈"
