,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,added_feature
0,1,6,무도,한,수,5세,56,61,문세영,이관호,황은호,,473(3),2.6,1.5,망사,"2021년 03월 14일 (일) 제9경주 서울 제 9일 흐림 건조 4% 15:00
국3등급 1400M 핸디캡 일반 R1~65 연령오픈"
1,2,8,로열스마티,한,수,5세,56.5,62,이준철,김대근,신상섭,¾,468(11),10.0,5.5,망사눈,"2021년 03월 14일 (일) 제9경주 서울 제 9일 흐림 건조 4% 15:00
국3등급 1400M 핸디캡 일반 R1~65 연령오픈"
2,3,1,메니챔프,한,수,4세,53,55,임기원,안병기,♠조명식,1,462(6),5.0,1.5,계란형큰,"2021년 03월 14일 (일) 제9경주 서울 제 9일 흐림 건조 4% 15:00
국3등급 1400M 핸디캡 일반 R1~65 연령오픈"
3,4,10,금로열,한,수,5세,*52,51,이용호,우창구,배태곤,머리,459(3),60.3,4.5,"반가지큰, 눈가면","2021년 03월 14일 (일) 제9경주 서울 제 9일 흐림 건조 4% 15:00
국3등급 1400M 핸디캡 일반 R1~65 연령오픈"
4,5,3,대변화,한,거,6세,56.5,62,방춘식,지용철,이수길,¾,499(7),43.5,8.2,"계란형큰, 망사눈","2021년 03월 14일 (일) 제9경주 서울 제 9일 흐림 건조 4% 15:00
국3등급 1400M 핸디캡 일반 R1~65 연령오픈"
5,6,4,스트라이드업,한,거,5세,51,51,다비드,서범석,♠청팅콩,½,509(-7),44.8,2.5,"계란형큰, 망사","2021년 03월 14일 (일) 제9경주 서울 제 9일 흐림 건조 4% 15:00
국3등급 1400M 핸디캡 일반 R1~65 연령오픈"
6,7,9,섬싱노바디노,한,수,5세,53,55,함완식,홍대유,정춘복,1¼,471(6),10.7,3.4,망사눈,"2021년 03월 14일 (일) 제9경주 서울 제 9일 흐림 건조 4% 15:00
국3등급 1400M 핸디캡 일반 R1~65 연령오픈"
7,8,2,브랜던,한,수,7세,56,61,유승완,전승규,♠요시다 가츠미,목,484(-3),6.4,2.1,"계란형큰, 망사눈,승인편자-","2021년 03월 14일 (일) 제9경주 서울 제 9일 흐림 건조 4% 15:00
국3등급 1400M 핸디캡 일반 R1~65 연령오픈"
8,9,11,원더풀딕시,한,수,5세,51,56,(-3)임다빈,최봉주,♠지대섭,2,522(-1),17.8,9.8,망사눈,"2021년 03월 14일 (일) 제9경주 서울 제 9일 흐림 건조 4% 15:00
국3등급 1400M 핸디캡 일반 R1~65 연령오픈"
9,10,14,파이팅히어로,한,거,5세,55.5,60,최범현,서범석,♠청팅콩,3,518(-7),8.7,2.8,"계란형큰, 눈가면","2021년 03월 14일 (일) 제9경주 서울 제 9일 흐림 건조 4% 15:00
국3등급 1400M 핸디캡 일반 R1~65 연령오픈"
10,11,12,마이티럭,한,암,5세,*52,52,이철경,서홍수,♠조병태,½,476(-4),62.7,13.5,,"2021년 03월 14일 (일) 제9경주 서울 제 9일 흐림 건조 4% 15:00
국3등급 1400M 핸디캡 일반 R1~65 연령오픈"
11,12,13,능력시대,한,암,6세,*52,55,하정훈,유재길,허건호,1¼,467(0),73.4,19.3,,"2021년 03월 14일 (일) 제9경주 서울 제 9일 흐림 건조 4% 15:00
국3등급 1400M 핸디캡 일반 R1~65 연령오픈"
12,13,5,레이징엔젤,한,암,6세,53.5,60,박태종,박종곤,강태구,3,481(-4),26.1,11.0,"반가지큰, 망사눈, 승인편자","2021년 03월 14일 (일) 제9경주 서울 제 9일 흐림 건조 4% 15:00
국3등급 1400M 핸디캡 일반 R1~65 연령오픈"
13,14,7,말라카스,한,수,7세,52,51,김효정,김점오,문창완,1½,481(0),46.8,26.1,망사눈,"2021년 03월 14일 (일) 제9경주 서울 제 9일 흐림 건조 4% 15:00
국3등급 1400M 핸디캡 일반 R1~65 연령오픈"
