,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,added_feature
0,1,4,안양호랑이,한,암,4세,55,,이혁,홍대유,(주)에이에프피,,468(16),9999.9,3.2,계란형큰,"2021년 01월 22일 (금) 제6경주 서울 제 3일 흐림 다습 12% 12:15
국6등급 1400M 별정A 일반 R0~0 연령오픈 암"
1,2,5,라온스페셜,한,암,4세,55,,최범현,박종곤,♠라온산업개발(주),목,441(0),9999.9,3.2,망사눈,"2021년 01월 22일 (금) 제6경주 서울 제 3일 흐림 다습 12% 12:15
국6등급 1400M 별정A 일반 R0~0 연령오픈 암"
2,3,7,케이엔매직,한,암,3세,54.5,,문세영,박대흥,조경수,4,489(10),9999.9,3.2,"계란형큰, 망사","2021년 01월 22일 (금) 제6경주 서울 제 3일 흐림 다습 12% 12:15
국6등급 1400M 별정A 일반 R0~0 연령오픈 암"
3,4,8,쏘아라바바,한,암,3세,54.5,,이준철,김대근,현태봉,½,431(-5),9999.9,3.2,망사눈,"2021년 01월 22일 (금) 제6경주 서울 제 3일 흐림 다습 12% 12:15
국6등급 1400M 별정A 일반 R0~0 연령오픈 암"
4,5,3,선위너,한,암,5세,55,,이동국,서범석,이신근,11,435(-5),9999.9,3.2,,"2021년 01월 22일 (금) 제6경주 서울 제 3일 흐림 다습 12% 12:15
국6등급 1400M 별정A 일반 R0~0 연령오픈 암"
5,6,2,골든배지,한,암,4세,55,,김동수,강성오,♠이경희,½,461(-3),9999.9,3.2,망사,"2021년 01월 22일 (금) 제6경주 서울 제 3일 흐림 다습 12% 12:15
국6등급 1400M 별정A 일반 R0~0 연령오픈 암"
6,7,1,깡돌이,한,암,3세,54.5,,방춘식,지용철,김영진,½,417(-19),9999.9,3.2,망사눈,"2021년 01월 22일 (금) 제6경주 서울 제 3일 흐림 다습 12% 12:15
국6등급 1400M 별정A 일반 R0~0 연령오픈 암"
7,8,12,컬러즈온리,한,암,4세,55,,하정훈,구자흥,이화연,2½,463(0),9999.9,3.2,"망사, 반가지큰","2021년 01월 22일 (금) 제6경주 서울 제 3일 흐림 다습 12% 12:15
국6등급 1400M 별정A 일반 R0~0 연령오픈 암"
8,9,10,비바레이디,한,암,3세,54.5,,김덕현,임봉춘,박세용,1,492(5),9999.9,3.2,,"2021년 01월 22일 (금) 제6경주 서울 제 3일 흐림 다습 12% 12:15
국6등급 1400M 별정A 일반 R0~0 연령오픈 암"
9,10,11,그랜드마스터,한,암,4세,55,,유승완,김윤섭,변갑한,1¼,476(-5),9999.9,3.2,망사눈,"2021년 01월 22일 (금) 제6경주 서울 제 3일 흐림 다습 12% 12:15
국6등급 1400M 별정A 일반 R0~0 연령오픈 암"
10,11,9,나하프린세스,한,암,3세,54.5,,조상범,임채덕,이용대,9,441(-1),9999.9,3.2,"계란형큰, 망사눈","2021년 01월 22일 (금) 제6경주 서울 제 3일 흐림 다습 12% 12:15
국6등급 1400M 별정A 일반 R0~0 연령오픈 암"
11,12,6,일여하여,한,암,6세,55,,이해동,최상식,제일사료(주),목,476(5),9999.9,3.2,망사눈,"2021년 01월 22일 (금) 제6경주 서울 제 3일 흐림 다습 12% 12:15
국6등급 1400M 별정A 일반 R0~0 연령오픈 암"
