,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,added_feature
0,1,2,레전드데이,미,수,3세,55.5,59,장추열,정호익,♠양순희,,509(7),30.2,12.0,망사눈,"2021년 01월 29일 (금) 제8경주 서울 제 4일 맑음 다습 11% 13:45
혼3등급 1200M 별정B 일반 R1~65 연령오픈"
1,2,1,레벨탑,호,거,5세,54,53,이현종,박재우,이미양,½,495(9),42.2,60.0,"반가지큰, 망사눈","2021년 01월 29일 (금) 제8경주 서울 제 4일 맑음 다습 11% 13:45
혼3등급 1200M 별정B 일반 R1~65 연령오픈"
2,3,8,프리맥스,미,수,4세,56,59,문세영,임봉춘,♠김호진,5,468(-3),1.1,1.0,"계란형큰+,망사눈+,망사-,반가지큰-","2021년 01월 29일 (금) 제8경주 서울 제 4일 맑음 다습 11% 13:45
혼3등급 1200M 별정B 일반 R1~65 연령오픈"
3,4,6,탁트인,한,암,4세,52,53,조상범,지용철,♠김광명,4,490(-9),42.2,9999.9,망사눈,"2021년 01월 29일 (금) 제8경주 서울 제 4일 맑음 다습 11% 13:45
혼3등급 1200M 별정B 일반 R1~65 연령오픈"
4,5,5,블루마카롱,미,암,4세,56,63,이준철,김대근,♠최병욱,½,457(-4),35.2,20.0,망사눈,"2021년 01월 29일 (금) 제8경주 서울 제 4일 맑음 다습 11% 13:45
혼3등급 1200M 별정B 일반 R1~65 연령오픈"
5,6,10,클린업샤인,미,암,4세,55,62,함완식,강환민,씨유네트워크,목,443(-10),19.2,20.0,"계란형큰, 망사","2021년 01월 29일 (금) 제8경주 서울 제 4일 맑음 다습 11% 13:45
혼3등급 1200M 별정B 일반 R1~65 연령오픈"
6,7,4,멋진왕자,미,수,4세,55,65,(-3)임다빈,박윤규,정기찬,4,512(11),42.2,30.0,망사눈,"2021년 01월 29일 (금) 제8경주 서울 제 4일 맑음 다습 11% 13:45
혼3등급 1200M 별정B 일반 R1~65 연령오픈"
7,8,7,파노라마선,미,거,4세,54,51,김정준,김동균,김영근,½,500(3),42.2,9999.9,"계란형큰, 망사눈","2021년 01월 29일 (금) 제8경주 서울 제 4일 맑음 다습 11% 13:45
혼3등급 1200M 별정B 일반 R1~65 연령오픈"
8,9,11,싱싱메리,미,암,5세,56,65,임기원,배휴준,전석호,6,470(7),42.2,20.0,망사,"2021년 01월 29일 (금) 제8경주 서울 제 4일 맑음 다습 11% 13:45
혼3등급 1200M 별정B 일반 R1~65 연령오픈"
9,10,3,대군의창,미,수,5세,53,61,(-4)김아현,최용구,♠표종순,코,492(21),42.2,30.0,"자극판+, 계란형큰,망사눈+,혀끈+,망사-,승인편자-","2021년 01월 29일 (금) 제8경주 서울 제 4일 맑음 다습 11% 13:45
혼3등급 1200M 별정B 일반 R1~65 연령오픈"
10,11,9,샤크짱,미,수,4세,54,51,방춘식,이희영,이종길,1,484(-9),42.2,30.0,"계란형큰, 망사눈","2021년 01월 29일 (금) 제8경주 서울 제 4일 맑음 다습 11% 13:45
혼3등급 1200M 별정B 일반 R1~65 연령오픈"
11,12,12,카론블레이드,한,암,5세,53,55,유승완,박대흥,♠김형란,12,528(7),42.2,30.0,계란형큰,"2021년 01월 29일 (금) 제8경주 서울 제 4일 맑음 다습 11% 13:45
혼3등급 1200M 별정B 일반 R1~65 연령오픈"
